i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.00,,,,,,,,,,,,,,,,,,,
2,5.68,6.08,,,,,,,,,,,,,,,,,,
3,5.35,5.76,6.09,,,,,,,,,,,,,,,,,
4,5.03,5.43,5.76,6.07,,,,,,,,,,,,,,,,
5,4.71,5.11,5.44,5.75,6.05,,,,,,,,,,,,,,,
6,4.38,4.78,5.11,5.42,5.72,6.01,,,,,,,,,,,,,,
7,4.06,4.46,4.79,5.10,5.40,5.69,5.97,,,,,,,,,,,,,
8,3.73,4.13,4.47,4.78,5.07,5.36,5.64,5.92,,,,,,,,,,,,
9,3.41,3.81,4.14,4.45,4.75,5.04,5.32,5.59,5.86,,,,,,,,,,,
10,3.09,3.49,3.82,4.13,4.43,4.71,4.99,5.27,5.54,5.80,,,,,,,,,,
11,2.76,3.16,3.49,3.80,4.10,4.39,4.67,4.94,5.21,5.48,5.74,,,,,,,,,
12,2.44,2.84,3.17,3.48,3.78,4.07,4.35,4.62,4.89,5.15,5.41,5.67,,,,,,,,
13,2.11,2.51,2.85,3.16,3.45,3.74,4.02,4.30,4.56,4.83,5.09,5.35,5.61,,,,,,,
14,1.79,2.19,2.52,2.83,3.13,3.42,3.70,3.97,4.24,4.50,4.77,5.03,5.28,5.53,,,,,,
15,1.47,1.87,2.20,2.51,2.81,3.09,3.37,3.65,3.92,4.18,4.44,4.70,4.96,5.21,5.46,,,,,
16,1.14,1.54,1.87,2.18,2.48,2.77,3.05,3.32,3.59,3.85,4.12,4.37,4.63,4.88,5.13,5.38,,,,
17,0.82,1.22,1.55,1.86,2.15,2.44,2.72,2.99,3.26,3.52,3.78,4.04,4.30,4.55,4.80,5.05,5.30,,,
18,0.50,0.89,1.21,1.52,1.81,2.09,2.37,2.64,2.90,3.16,3.42,3.68,3.93,4.18,4.43,4.68,4.92,5.17,,
19,0.21,0.56,0.85,1.14,1.41,1.68,1.94,2.19,2.45,2.70,2.95,3.19,3.44,3.68,3.92,4.16,4.40,4.64,4.87,
20,0.00,0.23,0.43,0.63,0.83,1.03,1.23,1.43,1.63,1.83,2.03,2.23,2.43,2.63,2.83,3.03,3.23,3.43,3.63,3.83
