i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.53,,,,,,,,,,,,,,,,,,,
2,6.18,6.62,,,,,,,,,,,,,,,,,,
3,5.83,6.27,6.61,,,,,,,,,,,,,,,,,
4,5.48,5.92,6.26,6.58,,,,,,,,,,,,,,,,
5,5.13,5.57,5.91,6.23,6.54,,,,,,,,,,,,,,,
6,4.78,5.21,5.56,5.88,6.19,6.49,,,,,,,,,,,,,,
7,4.43,4.86,5.21,5.53,5.84,6.14,6.43,,,,,,,,,,,,,
8,4.07,4.51,4.85,5.18,5.49,5.79,6.08,6.36,,,,,,,,,,,,
9,3.72,4.16,4.50,4.83,5.14,5.44,5.73,6.01,6.29,,,,,,,,,,,
10,3.37,3.81,4.15,4.47,4.78,5.08,5.38,5.66,5.94,6.22,,,,,,,,,,
11,3.02,3.46,3.80,4.12,4.43,4.73,5.02,5.31,5.59,5.87,6.14,,,,,,,,,
12,2.67,3.10,3.45,3.77,4.08,4.38,4.67,4.96,5.24,5.51,5.78,6.05,,,,,,,,
13,2.32,2.75,3.10,3.42,3.73,4.03,4.32,4.61,4.89,5.16,5.43,5.70,5.97,,,,,,,
14,1.97,2.40,2.75,3.07,3.38,3.68,3.97,4.26,4.54,4.81,5.08,5.35,5.61,5.88,,,,,,
15,1.61,2.05,2.39,2.72,3.03,3.33,3.62,3.90,4.18,4.46,4.73,5.00,5.26,5.52,5.78,,,,,
16,1.26,1.70,2.04,2.36,2.67,2.97,3.26,3.55,3.83,4.10,4.37,4.64,4.91,5.17,5.43,5.69,,,,
17,0.91,1.35,1.69,2.01,2.31,2.61,2.90,3.19,3.47,3.74,4.01,4.28,4.54,4.80,5.06,5.32,5.57,,,
18,0.56,0.99,1.32,1.63,1.94,2.23,2.52,2.80,3.07,3.34,3.61,3.87,4.13,4.39,4.65,4.90,5.16,5.41,,
19,0.23,0.62,0.92,1.21,1.49,1.77,2.03,2.30,2.56,2.82,3.07,3.32,3.57,3.82,4.07,4.31,4.56,4.80,5.04,
20,0.00,0.26,0.46,0.66,0.86,1.06,1.26,1.46,1.66,1.86,2.06,2.26,2.46,2.66,2.86,3.06,3.26,3.46,3.66,3.86
