i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.36,,,,,,,,,,,,,,,,,,,
2,6.02,6.44,,,,,,,,,,,,,,,,,,
3,5.68,6.10,6.44,,,,,,,,,,,,,,,,,
4,5.33,5.75,6.10,6.42,,,,,,,,,,,,,,,,
5,4.99,5.41,5.75,6.07,6.38,,,,,,,,,,,,,,,
6,4.65,5.07,5.41,5.73,6.04,6.33,,,,,,,,,,,,,,
7,4.30,4.72,5.07,5.39,5.69,5.99,6.28,,,,,,,,,,,,,
8,3.96,4.38,4.72,5.04,5.35,5.65,5.94,6.22,,,,,,,,,,,,
9,3.62,4.04,4.38,4.70,5.01,5.30,5.59,5.87,6.15,,,,,,,,,,,
10,3.27,3.69,4.04,4.36,4.66,4.96,5.25,5.53,5.81,6.08,,,,,,,,,,
11,2.93,3.35,3.69,4.01,4.32,4.62,4.91,5.19,5.46,5.74,6.01,,,,,,,,,
12,2.59,3.01,3.35,3.67,3.98,4.27,4.56,4.84,5.12,5.39,5.66,5.93,,,,,,,,
13,2.24,2.66,3.01,3.33,3.63,3.93,4.22,4.50,4.78,5.05,5.32,5.58,5.85,,,,,,,
14,1.90,2.32,2.66,2.98,3.29,3.59,3.87,4.16,4.43,4.71,4.97,5.24,5.50,5.76,,,,,,
15,1.56,1.98,2.32,2.64,2.95,3.24,3.53,3.81,4.09,4.36,4.63,4.90,5.16,5.42,5.68,,,,,
16,1.21,1.63,1.98,2.29,2.60,2.90,3.19,3.47,3.74,4.02,4.28,4.55,4.81,5.07,5.33,5.58,,,,
17,0.87,1.29,1.63,1.95,2.25,2.55,2.83,3.11,3.39,3.66,3.93,4.19,4.45,4.71,4.97,5.23,5.48,,,
18,0.53,0.94,1.27,1.58,1.88,2.17,2.46,2.73,3.01,3.28,3.54,3.80,4.06,4.32,4.57,4.82,5.08,5.32,,
19,0.22,0.59,0.89,1.18,1.45,1.73,1.99,2.25,2.51,2.77,3.02,3.27,3.52,3.77,4.01,4.26,4.50,4.74,4.98,
20,0.00,0.24,0.44,0.64,0.84,1.04,1.24,1.44,1.64,1.84,2.04,2.24,2.44,2.64,2.84,3.04,3.24,3.44,3.64,3.84
