i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.90,,,,,,,,,,,,,,,,,,,
2,6.54,7.06,,,,,,,,,,,,,,,,,,
3,6.18,6.70,7.04,,,,,,,,,,,,,,,,,
4,5.81,6.34,6.68,7.00,,,,,,,,,,,,,,,,
5,5.45,5.97,6.31,6.64,6.95,,,,,,,,,,,,,,,
6,5.08,5.61,5.95,6.27,6.58,6.88,,,,,,,,,,,,,,
7,4.72,5.24,5.58,5.91,6.22,6.52,6.81,,,,,,,,,,,,,
8,4.36,4.88,5.22,5.54,5.86,6.16,6.45,6.74,,,,,,,,,,,,
9,3.99,4.52,4.86,5.18,5.49,5.79,6.09,6.37,6.65,,,,,,,,,,,
10,3.63,4.15,4.49,4.82,5.13,5.43,5.72,6.01,6.29,6.57,,,,,,,,,,
11,3.26,3.79,4.13,4.45,4.76,5.06,5.36,5.64,5.93,6.20,6.48,,,,,,,,,
12,2.90,3.42,3.76,4.09,4.40,4.70,4.99,5.28,5.56,5.84,6.11,6.38,,,,,,,,
13,2.53,3.06,3.40,3.72,4.04,4.34,4.63,4.92,5.20,5.47,5.75,6.02,6.28,,,,,,,
14,2.17,2.70,3.04,3.36,3.67,3.97,4.26,4.55,4.83,5.11,5.38,5.65,5.92,6.18,,,,,,
15,1.81,2.33,2.67,3.00,3.31,3.61,3.90,4.19,4.47,4.74,5.02,5.29,5.55,5.82,6.08,,,,,
16,1.44,1.97,2.31,2.63,2.94,3.24,3.53,3.82,4.10,4.38,4.65,4.92,5.19,5.45,5.71,5.97,,,,
17,1.08,1.60,1.93,2.26,2.57,2.87,3.16,3.44,3.72,4.00,4.27,4.54,4.80,5.07,5.33,5.59,5.85,,,
18,0.72,1.22,1.55,1.86,2.17,2.46,2.75,3.03,3.31,3.58,3.85,4.11,4.38,4.64,4.89,5.15,5.41,5.66,,
19,0.34,0.82,1.12,1.41,1.69,1.96,2.23,2.49,2.76,3.01,3.27,3.52,3.77,4.02,4.27,4.52,4.76,5.01,5.25,
20,0.00,0.37,0.57,0.77,0.97,1.17,1.37,1.57,1.77,1.97,2.17,2.37,2.57,2.77,2.97,3.17,3.37,3.57,3.77,3.97
