i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.20,,,,,,,,,,,,,,,,,,,
2,8.72,9.45,,,,,,,,,,,,,,,,,,
3,8.23,8.96,9.54,,,,,,,,,,,,,,,,,
4,7.74,8.47,9.05,9.60,,,,,,,,,,,,,,,,
5,7.25,7.98,8.56,9.11,9.65,,,,,,,,,,,,,,,
6,6.76,7.50,8.07,8.62,9.16,9.68,,,,,,,,,,,,,,
7,6.28,7.01,7.58,8.14,8.67,9.19,9.70,,,,,,,,,,,,,
8,5.79,6.52,7.10,7.65,8.18,8.70,9.22,9.72,,,,,,,,,,,,
9,5.30,6.03,6.61,7.16,7.69,8.22,8.73,9.23,9.73,,,,,,,,,,,
10,4.81,5.54,6.12,6.67,7.21,7.73,8.24,8.74,9.24,9.73,,,,,,,,,,
11,4.32,5.06,5.63,6.18,6.72,7.24,7.75,8.25,8.75,9.24,9.73,,,,,,,,,
12,3.84,4.57,5.14,5.70,6.23,6.75,7.26,7.77,8.26,8.75,9.24,9.72,,,,,,,,
13,3.35,4.08,4.66,5.21,5.74,6.26,6.78,7.28,7.78,8.27,8.75,9.24,9.71,,,,,,,
14,2.86,3.59,4.17,4.72,5.25,5.78,6.29,6.79,7.29,7.78,8.27,8.75,9.23,9.70,,,,,,
15,2.37,3.10,3.68,4.23,4.77,5.29,5.80,6.30,6.80,7.29,7.78,8.26,8.74,9.21,9.69,,,,,
16,1.88,2.62,3.19,3.74,4.28,4.80,5.31,5.81,6.31,6.80,7.29,7.77,8.25,8.73,9.20,9.67,,,,
17,1.40,2.13,2.70,3.25,3.79,4.31,4.82,5.32,5.82,6.31,6.80,7.28,7.76,8.23,8.71,9.18,9.64,,,
18,0.91,1.64,2.21,2.76,3.29,3.81,4.31,4.82,5.31,5.80,6.28,6.77,7.24,7.72,8.19,8.66,9.12,9.59,,
19,0.42,1.12,1.67,2.19,2.71,3.21,3.70,4.19,4.67,5.15,5.63,6.10,6.57,7.03,7.50,7.96,8.42,8.88,9.33,
20,0.00,0.51,0.91,1.31,1.71,2.11,2.51,2.91,3.31,3.71,4.11,4.51,4.91,5.31,5.71,6.11,6.51,6.91,7.31,7.71
