i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.73,,,,,,,,,,,,,,,,,,,
2,3.52,3.78,,,,,,,,,,,,,,,,,,
3,3.32,3.58,4.05,,,,,,,,,,,,,,,,,
4,3.12,3.38,3.85,4.31,,,,,,,,,,,,,,,,
5,2.92,3.18,3.65,4.11,4.56,,,,,,,,,,,,,,,
6,2.72,2.98,3.45,3.91,4.36,4.80,,,,,,,,,,,,,,
7,2.52,2.77,3.25,3.70,4.15,4.60,5.04,,,,,,,,,,,,,
8,2.31,2.57,3.05,3.50,3.95,4.40,4.84,5.27,,,,,,,,,,,,
9,2.11,2.37,2.84,3.30,3.75,4.20,4.64,5.07,5.51,,,,,,,,,,,
10,1.91,2.17,2.64,3.10,3.55,3.99,4.43,4.87,5.31,5.74,,,,,,,,,,
11,1.71,1.97,2.44,2.90,3.35,3.79,4.23,4.67,5.10,5.54,5.97,,,,,,,,,
12,1.51,1.77,2.24,2.70,3.15,3.59,4.03,4.47,4.90,5.34,5.77,6.25,,,,,,,,
13,1.30,1.56,2.04,2.49,2.94,3.39,3.83,4.27,4.70,5.13,5.56,6.05,6.44,,,,,,,
14,1.10,1.36,1.83,2.29,2.74,3.19,3.63,4.06,4.50,4.93,5.36,5.85,6.24,3.70,,,,,,
15,0.90,1.16,1.63,2.09,2.54,2.98,3.43,3.86,4.30,4.73,5.16,5.64,6.03,4.02,-11.67,,,,,
16,0.70,0.96,1.43,1.89,2.34,2.78,3.22,3.66,4.10,4.53,4.96,5.44,5.83,4.35,-7.74,-1097.44,,,,
17,0.50,0.76,1.23,1.69,2.14,2.58,3.02,3.46,3.89,4.33,4.76,5.23,5.63,4.68,-3.81,-791.45,-22108.79,,,
18,0.30,0.55,1.03,1.48,1.93,2.38,2.82,3.25,3.69,4.12,4.55,4.99,5.41,5.00,0.12,-484.85,-13534.16,-162898.94,,
19,0.11,0.35,0.82,1.27,1.72,2.16,2.60,3.03,3.46,3.89,4.32,4.75,5.18,5.36,4.45,-140.25,-3907.19,-70444.56,-2278730.46,
20,0.00,0.14,0.54,0.94,1.34,1.74,2.14,2.54,2.94,3.34,3.74,4.14,4.54,4.94,5.34,5.74,6.14,6.54,6.94,7.34
