i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.76,,,,,,,,,,,,,,,,,,,
2,9.24,10.00,,,,,,,,,,,,,,,,,,
3,8.72,9.48,10.07,,,,,,,,,,,,,,,,,
4,8.20,8.96,9.55,10.12,,,,,,,,,,,,,,,,
5,7.69,8.44,9.03,9.60,10.15,,,,,,,,,,,,,,,
6,7.17,7.92,8.51,9.08,9.63,10.17,,,,,,,,,,,,,,
7,6.65,7.40,7.99,8.56,9.11,9.65,10.17,,,,,,,,,,,,,
8,6.13,6.88,7.47,8.04,8.59,9.13,9.65,10.17,,,,,,,,,,,,
9,5.61,6.36,6.95,7.52,8.07,8.61,9.13,9.65,10.16,,,,,,,,,,,
10,5.09,5.84,6.43,7.00,7.55,8.09,8.61,9.13,9.64,10.14,,,,,,,,,,
11,4.57,5.32,5.91,6.48,7.03,7.57,8.09,8.61,9.12,9.62,10.12,,,,,,,,,
12,4.05,4.80,5.39,5.96,6.51,7.05,7.57,8.09,8.60,9.10,9.60,10.09,,,,,,,,
13,3.53,4.28,4.87,5.44,5.99,6.53,7.05,7.57,8.08,8.58,9.08,9.57,10.06,,,,,,,
14,3.01,3.76,4.35,4.92,5.47,6.01,6.53,7.05,7.56,8.06,8.56,9.05,9.54,10.03,,,,,,
15,2.49,3.24,3.83,4.40,4.95,5.49,6.01,6.53,7.04,7.54,8.04,8.53,9.02,9.51,9.99,,,,,
16,1.97,2.72,3.31,3.88,4.43,4.97,5.49,6.01,6.52,7.02,7.52,8.01,8.50,8.99,9.47,9.95,,,,
17,1.45,2.20,2.79,3.36,3.91,4.45,4.97,5.49,5.99,6.50,6.99,7.49,7.97,8.46,8.94,9.42,9.90,,,
18,0.93,1.68,2.26,2.83,3.37,3.91,4.43,4.94,5.45,5.95,6.44,6.93,7.42,7.90,8.38,8.86,9.34,9.81,,
19,0.41,1.11,1.68,2.22,2.74,3.26,3.76,4.26,4.76,5.24,5.73,6.21,6.68,7.15,7.63,8.09,8.56,9.02,9.49,
20,0.00,0.50,0.90,1.30,1.70,2.10,2.50,2.90,3.30,3.70,4.10,4.50,4.90,5.30,5.70,6.10,6.50,6.90,7.30,7.70
