i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.94,,,,,,,,,,,,,,,,,,,
2,3.73,3.97,,,,,,,,,,,,,,,,,,
3,3.51,3.76,3.95,,,,,,,,,,,,,,,,,
4,3.30,3.54,3.74,3.91,,,,,,,,,,,,,,,,
5,3.08,3.33,3.52,3.70,3.87,,,,,,,,,,,,,,,
6,2.87,3.12,3.31,3.49,3.66,3.82,,,,,,,,,,,,,,
7,2.65,2.90,3.09,3.27,3.44,3.61,3.76,,,,,,,,,,,,,
8,2.44,2.69,2.88,3.06,3.23,3.39,3.55,3.70,,,,,,,,,,,,
9,2.23,2.47,2.66,2.84,3.01,3.18,3.33,3.49,3.64,,,,,,,,,,,
10,2.01,2.26,2.45,2.63,2.80,2.96,3.12,3.27,3.42,3.57,,,,,,,,,,
11,1.80,2.04,2.23,2.41,2.58,2.75,2.91,3.06,3.21,3.36,3.50,,,,,,,,,
12,1.58,1.83,2.02,2.20,2.37,2.53,2.69,2.84,2.99,3.14,3.29,3.43,,,,,,,,
13,1.37,1.62,1.81,1.98,2.16,2.32,2.48,2.63,2.78,2.93,3.07,3.21,3.35,,,,,,,
14,1.15,1.40,1.59,1.77,1.94,2.10,2.26,2.41,2.56,2.71,2.86,3.00,3.14,3.28,,,,,,
15,0.94,1.19,1.38,1.56,1.73,1.89,2.05,2.20,2.35,2.50,2.64,2.78,2.92,3.06,3.20,,,,,
16,0.73,0.97,1.16,1.34,1.51,1.67,1.83,1.98,2.13,2.28,2.42,2.56,2.70,2.84,2.98,3.11,,,,
17,0.52,0.76,0.94,1.12,1.29,1.45,1.60,1.76,1.90,2.05,2.19,2.33,2.47,2.61,2.75,2.88,3.02,,,
18,0.31,0.54,0.72,0.89,1.05,1.21,1.36,1.51,1.65,1.80,1.94,2.07,2.21,2.35,2.48,2.61,2.75,2.88,,
19,0.12,0.33,0.49,0.64,0.78,0.92,1.06,1.20,1.33,1.47,1.60,1.73,1.86,1.99,2.11,2.24,2.36,2.49,2.61,
20,0.00,0.13,0.23,0.33,0.43,0.53,0.63,0.73,0.83,0.93,1.03,1.13,1.23,1.33,1.43,1.53,1.63,1.73,1.83,1.93
