i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.91,,,,,,,,,,,,,,,,,,,
2,8.43,9.26,,,,,,,,,,,,,,,,,,
3,7.96,8.79,9.54,,,,,,,,,,,,,,,,,
4,7.49,8.31,9.07,9.80,,,,,,,,,,,,,,,,
5,7.01,7.84,8.60,9.33,10.04,,,,,,,,,,,,,,,
6,6.54,7.36,8.12,8.85,9.57,10.27,,,,,,,,,,,,,,
7,6.07,6.89,7.65,8.38,9.09,9.80,10.49,,,,,,,,,,,,,
8,5.59,6.42,7.17,7.91,8.62,9.32,10.02,10.71,,,,,,,,,,,,
9,5.12,5.94,6.70,7.43,8.15,8.85,9.54,10.23,10.91,,,,,,,,,,,
10,4.64,5.47,6.23,6.96,7.67,8.38,9.07,9.76,10.44,11.12,,,,,,,,,,
11,4.17,5.00,5.75,6.48,7.20,7.90,8.60,9.28,9.97,10.64,11.32,,,,,,,,,
12,3.70,4.52,5.28,6.01,6.73,7.43,8.12,8.81,9.49,10.17,10.84,11.51,,,,,,,,
13,3.22,4.05,4.81,5.54,6.25,6.96,7.65,8.34,9.02,9.70,10.37,11.04,11.70,,,,,,,
14,2.75,3.57,4.33,5.06,5.78,6.48,7.18,7.86,8.55,9.22,9.90,10.56,11.23,11.89,,,,,,
15,2.28,3.10,3.86,4.59,5.30,6.01,6.70,7.39,8.07,8.75,9.42,10.09,10.76,11.42,12.08,,,,,
16,1.80,2.63,3.38,4.12,4.83,5.53,6.23,6.92,7.60,8.27,8.95,9.62,10.28,10.95,11.61,12.27,,,,
17,1.33,2.15,2.91,3.64,4.36,5.06,5.75,6.44,7.12,7.80,8.47,9.14,9.81,10.47,11.13,11.79,12.45,,,
18,0.86,1.68,2.43,3.16,3.88,4.58,5.28,5.96,6.64,7.32,7.99,8.66,9.33,9.99,10.65,11.31,11.97,12.62,,
19,0.39,1.19,1.94,2.66,3.36,4.06,4.75,5.43,6.10,6.77,7.44,8.11,8.77,9.43,10.08,10.74,11.39,12.05,12.70,
20,0.00,0.61,1.21,1.81,2.41,3.01,3.61,4.21,4.81,5.41,6.01,6.61,7.21,7.81,8.41,9.01,9.61,10.21,10.81,11.41
