i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.12,,,,,,,,,,,,,,,,,,,
2,8.63,9.48,,,,,,,,,,,,,,,,,,
3,8.15,9.00,9.76,,,,,,,,,,,,,,,,,
4,7.66,8.51,9.27,10.01,,,,,,,,,,,,,,,,
5,7.18,8.03,8.79,9.52,10.24,,,,,,,,,,,,,,,
6,6.70,7.54,8.30,9.04,9.76,10.46,,,,,,,,,,,,,,
7,6.21,7.06,7.82,8.55,9.27,9.98,10.68,,,,,,,,,,,,,
8,5.73,6.58,7.34,8.07,8.79,9.50,10.19,10.88,,,,,,,,,,,,
9,5.24,6.09,6.85,7.59,8.30,9.01,9.71,10.40,11.08,,,,,,,,,,,
10,4.76,5.61,6.37,7.10,7.82,8.53,9.22,9.91,10.60,11.28,,,,,,,,,,
11,4.28,5.12,5.88,6.62,7.34,8.04,8.74,9.43,10.11,10.79,11.47,,,,,,,,,
12,3.79,4.64,5.40,6.13,6.85,7.56,8.26,8.95,9.63,10.31,10.98,11.66,,,,,,,,
13,3.31,4.15,4.92,5.65,6.37,7.07,7.77,8.46,9.15,9.83,10.50,11.17,11.84,,,,,,,
14,2.82,3.67,4.43,5.17,5.88,6.59,7.29,7.98,8.66,9.34,10.02,10.69,11.36,12.02,,,,,,
15,2.34,3.19,3.95,4.68,5.40,6.11,6.80,7.49,8.18,8.86,9.53,10.20,10.87,11.54,12.20,,,,,
16,1.86,2.70,3.46,4.20,4.92,5.62,6.32,7.01,7.69,8.37,9.05,9.72,10.39,11.05,11.72,12.38,,,,
17,1.37,2.22,2.98,3.71,4.43,5.14,5.84,6.53,7.21,7.89,8.56,9.24,9.90,10.57,11.23,11.89,12.55,,,
18,0.89,1.73,2.49,3.23,3.94,4.65,5.35,6.04,6.72,7.40,8.07,8.74,9.41,10.08,10.74,11.40,12.06,12.72,,
19,0.41,1.23,1.98,2.71,3.42,4.11,4.80,5.49,6.16,6.84,7.51,8.17,8.84,9.50,10.16,10.81,11.47,12.12,12.77,
20,0.00,0.63,1.23,1.83,2.43,3.03,3.63,4.23,4.83,5.43,6.03,6.63,7.23,7.83,8.43,9.03,9.63,10.23,10.83,11.43
