i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.82,,,,,,,,,,,,,,,,,,,
2,8.35,9.17,,,,,,,,,,,,,,,,,,
3,7.89,8.71,9.46,,,,,,,,,,,,,,,,,
4,7.42,8.24,8.99,9.72,,,,,,,,,,,,,,,,
5,6.95,7.77,8.52,9.25,9.97,,,,,,,,,,,,,,,
6,6.48,7.30,8.05,8.78,9.50,10.20,,,,,,,,,,,,,,
7,6.01,6.83,7.58,8.31,9.03,9.73,10.42,,,,,,,,,,,,,
8,5.54,6.36,7.11,7.84,8.56,9.26,9.95,10.64,,,,,,,,,,,,
9,5.07,5.89,6.65,7.38,8.09,8.79,9.48,10.17,10.85,,,,,,,,,,,
10,4.60,5.42,6.18,6.91,7.62,8.32,9.01,9.70,10.38,11.06,,,,,,,,,,
11,4.13,4.95,5.71,6.44,7.15,7.85,8.55,9.23,9.91,10.59,11.26,,,,,,,,,
12,3.66,4.48,5.24,5.97,6.68,7.38,8.08,8.76,9.44,10.12,10.79,11.46,,,,,,,,
13,3.19,4.01,4.77,5.50,6.21,6.91,7.61,8.29,8.97,9.65,10.32,10.99,11.66,,,,,,,
14,2.72,3.54,4.30,5.03,5.74,6.44,7.14,7.82,8.50,9.18,9.85,10.52,11.19,11.85,,,,,,
15,2.25,3.07,3.83,4.56,5.27,5.98,6.67,7.35,8.04,8.71,9.38,10.05,10.72,11.38,12.04,,,,,
16,1.79,2.61,3.36,4.09,4.80,5.51,6.20,6.89,7.57,8.24,8.91,9.58,10.25,10.91,11.57,12.23,,,,
17,1.32,2.14,2.89,3.62,4.33,5.04,5.73,6.42,7.10,7.77,8.44,9.11,9.78,10.44,11.10,11.76,12.42,,,
18,0.85,1.67,2.42,3.15,3.86,4.56,5.26,5.94,6.62,7.30,7.97,8.64,9.30,9.96,10.62,11.28,11.94,12.59,,
19,0.38,1.18,1.93,2.65,3.35,4.05,4.73,5.41,6.09,6.76,7.42,8.09,8.75,9.41,10.06,10.72,11.37,12.02,12.67,
20,0.00,0.60,1.20,1.80,2.40,3.00,3.60,4.20,4.80,5.40,6.00,6.60,7.20,7.80,8.40,9.00,9.60,10.20,10.80,11.40
