i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.81,,,,,,,,,,,,,,,,,,,
2,10.25,11.59,,,,,,,,,,,,,,,,,,
3,9.69,11.03,11.80,,,,,,,,,,,,,,,,,
4,9.13,10.47,11.24,11.99,,,,,,,,,,,,,,,,
5,8.57,9.91,10.68,11.43,12.16,,,,,,,,,,,,,,,
6,8.01,9.35,10.12,10.87,11.60,12.32,,,,,,,,,,,,,,
7,7.45,8.79,9.57,10.31,11.04,11.76,12.47,,,,,,,,,,,,,
8,6.90,8.24,9.01,9.75,10.49,11.21,11.92,12.62,,,,,,,,,,,,
9,6.34,7.68,8.45,9.20,9.93,10.65,11.36,12.06,12.76,,,,,,,,,,,
10,5.78,7.12,7.89,8.64,9.37,10.09,10.80,11.50,12.20,12.89,,,,,,,,,,
11,5.22,6.56,7.33,8.08,8.81,9.53,10.24,10.94,11.64,12.33,13.02,,,,,,,,,
12,4.66,6.00,6.77,7.52,8.25,8.97,9.68,10.38,11.08,11.77,12.46,13.15,,,,,,,,
13,4.10,5.44,6.21,6.96,7.69,8.41,9.12,9.83,10.52,11.22,11.90,12.59,13.27,,,,,,,
14,3.54,4.88,5.65,6.40,7.13,7.85,8.56,9.27,9.96,10.66,11.34,12.03,12.71,13.39,,,,,,
15,2.98,4.33,5.10,5.84,6.58,7.29,8.01,8.71,9.41,10.10,10.79,11.47,12.15,12.83,13.50,,,,,
16,2.43,3.77,4.54,5.28,6.02,6.74,7.45,8.15,8.85,9.54,10.23,10.91,11.59,12.27,12.94,13.62,,,,
17,1.87,3.21,3.98,4.73,5.46,6.18,6.89,7.59,8.29,8.98,9.67,10.35,11.03,11.71,12.38,13.06,13.73,,,
18,1.31,2.65,3.41,4.16,4.89,5.61,6.32,7.02,7.72,8.41,9.10,9.78,10.46,11.14,11.81,12.48,13.15,13.82,,
19,0.75,2.06,2.81,3.54,4.26,4.97,5.67,6.36,7.05,7.73,8.41,9.09,9.77,10.44,11.11,11.77,12.44,13.10,13.76,
20,0.00,1.13,1.73,2.33,2.93,3.53,4.13,4.73,5.33,5.93,6.53,7.13,7.73,8.33,8.93,9.53,10.13,10.73,11.33,11.93
