i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.32,,,,,,,,,,,,,,,,,,,
2,9.79,10.97,,,,,,,,,,,,,,,,,,
3,9.25,10.44,11.20,,,,,,,,,,,,,,,,,
4,8.71,9.90,10.67,11.41,,,,,,,,,,,,,,,,
5,8.18,9.36,10.13,10.87,11.60,,,,,,,,,,,,,,,
6,7.64,8.82,9.59,10.34,11.06,11.78,,,,,,,,,,,,,,
7,7.10,8.29,9.05,9.80,10.53,11.24,11.95,,,,,,,,,,,,,
8,6.56,7.75,8.52,9.26,9.99,10.70,11.41,12.11,,,,,,,,,,,,
9,6.03,7.21,7.98,8.72,9.45,10.17,10.87,11.57,12.27,,,,,,,,,,,
10,5.49,6.67,7.44,8.19,8.91,9.63,10.34,11.03,11.73,12.42,,,,,,,,,,
11,4.95,6.14,6.90,7.65,8.38,9.09,9.80,10.50,11.19,11.88,12.56,,,,,,,,,
12,4.41,5.60,6.37,7.11,7.84,8.55,9.26,9.96,10.65,11.34,12.03,12.71,,,,,,,,
13,3.88,5.06,5.83,6.57,7.30,8.02,8.72,9.42,10.12,10.80,11.49,12.17,12.85,,,,,,,
14,3.34,4.52,5.29,6.04,6.76,7.48,8.19,8.89,9.58,10.27,10.95,11.63,12.31,12.98,,,,,,
15,2.80,3.99,4.76,5.50,6.23,6.94,7.65,8.35,9.04,9.73,10.41,11.09,11.77,12.44,13.12,,,,,
16,2.26,3.45,4.22,4.96,5.69,6.40,7.11,7.81,8.50,9.19,9.88,10.56,11.23,11.91,12.58,13.25,,,,
17,1.73,2.91,3.68,4.42,5.15,5.87,6.57,7.27,7.97,8.65,9.34,10.02,10.69,11.37,12.04,12.71,13.37,,,
18,1.19,2.37,3.14,3.88,4.61,5.32,6.03,6.73,7.42,8.11,8.79,9.47,10.15,10.82,11.49,12.16,12.83,13.49,,
19,0.66,1.81,2.56,3.29,4.00,4.71,5.41,6.10,6.78,7.46,8.14,8.82,9.49,10.15,10.82,11.48,12.15,12.81,13.47,
20,0.00,0.98,1.58,2.18,2.78,3.38,3.98,4.58,5.18,5.78,6.38,6.98,7.58,8.18,8.78,9.38,9.98,10.58,11.18,11.78
