i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.97,,,,,,,,,,,,,,,,,,,
2,9.44,10.36,,,,,,,,,,,,,,,,,,
3,8.91,9.83,10.61,,,,,,,,,,,,,,,,,
4,8.39,9.30,10.08,10.83,,,,,,,,,,,,,,,,
5,7.86,8.77,9.55,10.30,11.04,,,,,,,,,,,,,,,
6,7.33,8.25,9.02,9.78,10.51,11.23,,,,,,,,,,,,,,
7,6.80,7.72,8.50,9.25,9.98,10.70,11.41,,,,,,,,,,,,,
8,6.27,7.19,7.97,8.72,9.46,10.18,10.89,11.59,,,,,,,,,,,,
9,5.75,6.66,7.44,8.19,8.93,9.65,10.36,11.06,11.76,,,,,,,,,,,
10,5.22,6.13,6.91,7.67,8.40,9.12,9.83,10.53,11.23,11.92,,,,,,,,,,
11,4.69,5.61,6.38,7.14,7.87,8.59,9.30,10.01,10.70,11.39,12.08,,,,,,,,,
12,4.16,5.08,5.86,6.61,7.34,8.06,8.78,9.48,10.17,10.86,11.55,12.23,,,,,,,,
13,3.64,4.55,5.33,6.08,6.82,7.54,8.25,8.95,9.64,10.33,11.02,11.70,12.38,,,,,,,
14,3.11,4.02,4.80,5.55,6.29,7.01,7.72,8.42,9.12,9.81,10.49,11.17,11.85,12.52,,,,,,
15,2.58,3.49,4.27,5.03,5.76,6.48,7.19,7.89,8.59,9.28,9.96,10.64,11.32,12.00,12.67,,,,,
16,2.05,2.97,3.75,4.50,5.23,5.95,6.66,7.37,8.06,8.75,9.44,10.12,10.79,11.47,12.14,12.81,,,,
17,1.52,2.44,3.22,3.97,4.70,5.42,6.14,6.84,7.53,8.22,8.91,9.59,10.27,10.94,11.61,12.28,12.95,,,
18,1.00,1.91,2.69,3.44,4.17,4.89,5.60,6.30,7.00,7.69,8.37,9.05,9.73,10.40,11.07,11.74,12.41,13.07,,
19,0.46,1.36,2.12,2.86,3.59,4.30,5.00,5.69,6.38,7.06,7.74,8.42,9.09,9.76,10.42,11.09,11.75,12.41,13.07,
20,0.00,0.68,1.28,1.88,2.48,3.08,3.68,4.28,4.88,5.48,6.08,6.68,7.28,7.88,8.48,9.08,9.68,10.28,10.88,11.48
