i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,1.79,,,,,,,,,,,,,,,,,,,
2,1.70,2.01,,,,,,,,,,,,,,,,,,
3,1.60,1.92,2.85,,,,,,,,,,,,,,,,,
4,1.51,1.82,2.75,3.68,,,,,,,,,,,,,,,,
5,1.41,1.73,2.66,3.58,4.50,,,,,,,,,,,,,,,
6,1.31,1.63,2.56,3.48,4.40,5.32,,,,,,,,,,,,,,
7,1.22,1.53,2.46,3.39,4.31,5.23,6.14,,,,,,,,,,,,,
8,1.12,1.44,2.37,3.29,4.21,5.13,6.05,6.96,,,,,,,,,,,,
9,1.03,1.34,2.27,3.20,4.12,5.03,5.95,6.87,7.78,,,,,,,,,,,
10,0.93,1.25,2.18,3.10,4.02,4.94,5.86,6.77,7.69,8.60,,,,,,,,,,
11,0.83,1.15,2.08,3.00,3.92,4.84,5.76,6.67,7.59,8.50,9.42,,,,,,,,,
12,0.74,1.05,1.98,2.91,3.83,4.75,5.66,6.58,7.49,8.41,9.32,10.25,,,,,,,,
13,0.64,0.96,1.89,2.81,3.73,4.65,5.57,6.48,7.40,8.31,9.22,10.16,11.24,,,,,,,
14,0.55,0.86,1.79,2.72,3.64,4.55,5.47,6.39,7.30,8.21,9.13,10.05,11.14,12.14,,,,,,
15,0.45,0.77,1.70,2.62,3.54,4.46,5.38,6.29,7.21,8.12,9.03,9.95,11.04,12.05,12.75,,,,,
16,0.35,0.67,1.60,2.52,3.44,4.36,5.28,6.20,7.11,8.02,8.94,9.86,10.92,11.95,12.68,10.26,,,,
17,0.26,0.57,1.50,2.43,3.35,4.27,5.18,6.10,7.01,7.93,8.84,9.76,10.82,11.85,12.62,10.76,-146.33,,,
18,0.16,0.48,1.41,2.33,3.25,4.17,5.09,6.00,6.92,7.83,8.74,9.66,10.73,11.76,12.55,11.26,-112.81,-1824.77,,
19,0.07,0.38,1.31,2.24,3.16,4.07,4.99,5.91,6.82,7.73,8.65,9.56,10.61,11.64,12.50,12.22,-53.43,-971.04,-55360.11,
20,0.00,0.27,1.17,2.07,2.97,3.87,4.77,5.67,6.57,7.47,8.37,9.27,10.17,11.07,11.97,12.87,13.77,14.67,15.57,16.47
