i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.96,,,,,,,,,,,,,,,,,,,
2,5.65,6.79,,,,,,,,,,,,,,,,,,
3,5.33,6.48,7.46,,,,,,,,,,,,,,,,,
4,5.02,6.17,7.14,8.11,,,,,,,,,,,,,,,,
5,4.71,5.85,6.83,7.79,8.75,,,,,,,,,,,,,,,
6,4.40,5.54,6.52,7.48,8.44,9.39,,,,,,,,,,,,,,
7,4.08,5.23,6.21,7.17,8.13,9.08,10.02,,,,,,,,,,,,,
8,3.77,4.91,5.89,6.86,7.81,8.76,9.71,10.65,,,,,,,,,,,,
9,3.46,4.60,5.58,6.54,7.50,8.45,9.40,10.34,11.28,,,,,,,,,,,
10,3.15,4.29,5.27,6.23,7.19,8.14,9.08,10.03,10.96,11.90,,,,,,,,,,
11,2.83,3.98,4.96,5.92,6.88,7.83,8.77,9.71,10.65,11.59,12.52,,,,,,,,,
12,2.52,3.66,4.64,5.61,6.56,7.51,8.46,9.40,10.34,11.28,12.21,13.15,,,,,,,,
13,2.21,3.35,4.33,5.29,6.25,7.20,8.15,9.09,10.03,10.96,11.90,12.83,13.77,,,,,,,
14,1.90,3.04,4.02,4.98,5.94,6.89,7.83,8.78,9.71,10.65,11.59,12.52,13.45,14.38,,,,,,
15,1.58,2.73,3.70,4.67,5.63,6.58,7.52,8.46,9.40,10.34,11.27,12.21,13.14,14.07,15.00,,,,,
16,1.27,2.41,3.39,4.36,5.31,6.26,7.21,8.15,9.09,10.03,10.96,11.90,12.83,13.76,14.69,15.62,,,,
17,0.96,2.10,3.08,4.04,5.00,5.95,6.90,7.84,8.78,9.71,10.65,11.58,12.52,13.45,14.38,15.30,16.23,,,
18,0.64,1.79,2.77,3.73,4.69,5.64,6.58,7.52,8.46,9.40,10.34,11.27,12.20,13.13,14.06,14.99,15.92,16.85,,
19,0.34,1.48,2.46,3.42,4.37,5.32,6.27,7.21,8.15,9.08,10.02,10.95,11.88,12.81,13.74,14.67,15.60,16.53,17.45,
20,0.00,1.04,1.94,2.84,3.74,4.64,5.54,6.44,7.34,8.24,9.14,10.04,10.94,11.84,12.74,13.64,14.54,15.44,16.34,17.24
