i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.81,,,,,,,,,,,,,,,,,,,
2,9.29,10.11,,,,,,,,,,,,,,,,,,
3,8.77,9.59,10.27,,,,,,,,,,,,,,,,,
4,8.25,9.07,9.75,10.41,,,,,,,,,,,,,,,,
5,7.72,8.55,9.23,9.89,10.53,,,,,,,,,,,,,,,
6,7.20,8.03,8.71,9.37,10.01,10.63,,,,,,,,,,,,,,
7,6.68,7.51,8.19,8.85,9.49,10.11,10.73,,,,,,,,,,,,,
8,6.16,6.99,7.67,8.33,8.97,9.59,10.21,10.81,,,,,,,,,,,,
9,5.64,6.47,7.15,7.81,8.45,9.07,9.69,10.29,10.89,,,,,,,,,,,
10,5.12,5.95,6.63,7.29,7.92,8.55,9.16,9.77,10.37,10.96,,,,,,,,,,
11,4.60,5.42,6.11,6.76,7.40,8.03,8.64,9.25,9.85,10.44,11.03,,,,,,,,,
12,4.08,4.90,5.59,6.24,6.88,7.51,8.12,8.73,9.33,9.92,10.51,11.10,,,,,,,,
13,3.56,4.38,5.07,5.72,6.36,6.99,7.60,8.21,8.81,9.40,9.99,10.58,11.16,,,,,,,
14,3.04,3.86,4.55,5.20,5.84,6.47,7.08,7.69,8.29,8.88,9.47,10.06,10.64,11.21,,,,,,
15,2.52,3.34,4.02,4.68,5.32,5.95,6.56,7.17,7.77,8.36,8.95,9.53,10.12,10.69,11.27,,,,,
16,2.00,2.82,3.50,4.16,4.80,5.43,6.04,6.65,7.25,7.84,8.43,9.01,9.59,10.17,10.75,11.32,,,,
17,1.48,2.30,2.98,3.64,4.28,4.90,5.52,6.12,6.72,7.32,7.91,8.49,9.07,9.65,10.22,10.80,11.36,,,
18,0.96,1.78,2.46,3.11,3.75,4.37,4.99,5.59,6.19,6.78,7.37,7.95,8.53,9.11,9.68,10.26,10.82,11.39,,
19,0.44,1.23,1.89,2.53,3.15,3.76,4.36,4.96,5.55,6.13,6.71,7.29,7.86,8.43,9.00,9.56,10.12,10.68,11.24,
20,0.00,0.58,1.08,1.58,2.08,2.58,3.08,3.58,4.08,4.58,5.08,5.58,6.08,6.58,7.08,7.58,8.08,8.58,9.08,9.58
