i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.19,,,,,,,,,,,,,,,,,,,
2,4.91,5.35,,,,,,,,,,,,,,,,,,
3,4.63,5.07,5.67,,,,,,,,,,,,,,,,,
4,4.36,4.80,5.39,5.97,,,,,,,,,,,,,,,,
5,4.08,4.52,5.11,5.69,6.25,,,,,,,,,,,,,,,
6,3.80,4.24,4.83,5.41,5.98,6.54,,,,,,,,,,,,,,
7,3.52,3.96,4.56,5.13,5.70,6.26,6.81,,,,,,,,,,,,,
8,3.25,3.69,4.28,4.86,5.42,5.98,6.54,7.09,,,,,,,,,,,,
9,2.97,3.41,4.00,4.58,5.14,5.70,6.26,6.81,7.35,,,,,,,,,,,
10,2.69,3.13,3.72,4.30,4.87,5.43,5.98,6.53,7.08,7.62,,,,,,,,,,
11,2.41,2.85,3.45,4.02,4.59,5.15,5.70,6.25,6.80,7.34,7.89,,,,,,,,,
12,2.14,2.58,3.17,3.75,4.31,4.87,5.42,5.97,6.52,7.07,7.61,8.15,,,,,,,,
13,1.86,2.30,2.89,3.47,4.03,4.59,5.15,5.70,6.24,6.79,7.33,7.87,8.41,,,,,,,
14,1.58,2.02,2.61,3.19,3.76,4.32,4.87,5.42,5.97,6.51,7.05,7.59,8.13,8.67,,,,,,
15,1.30,1.74,2.34,2.91,3.48,4.04,4.59,5.14,5.69,6.23,6.77,7.31,7.85,8.39,8.93,,,,,
16,1.02,1.47,2.06,2.63,3.20,3.76,4.31,4.86,5.41,5.96,6.50,7.04,7.58,8.11,8.65,9.18,,,,
17,0.75,1.19,1.78,2.36,2.92,3.48,4.04,4.59,5.13,5.68,6.22,6.76,7.30,7.83,8.37,8.90,9.44,,,
18,0.47,0.91,1.50,2.08,2.64,3.20,3.76,4.31,4.85,5.40,5.94,6.48,7.02,7.55,8.09,8.62,9.16,9.69,,
19,0.20,0.63,1.21,1.78,2.35,2.90,3.45,4.00,4.54,5.08,5.62,6.16,6.69,7.23,7.76,8.29,8.82,9.35,9.88,
20,0.00,0.31,0.81,1.31,1.81,2.31,2.81,3.31,3.81,4.31,4.81,5.31,5.81,6.31,6.81,7.31,7.81,8.31,8.81,9.31
