i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.41,,,,,,,,,,,,,,,,,,,
2,8.90,9.67,,,,,,,,,,,,,,,,,,
3,8.40,9.17,9.85,,,,,,,,,,,,,,,,,
4,7.90,8.66,9.35,10.00,,,,,,,,,,,,,,,,
5,7.40,8.16,8.84,9.50,10.13,,,,,,,,,,,,,,,
6,6.89,7.66,8.34,8.99,9.63,10.25,,,,,,,,,,,,,,
7,6.39,7.16,7.84,8.49,9.12,9.74,10.36,,,,,,,,,,,,,
8,5.89,6.65,7.34,7.99,8.62,9.24,9.85,10.45,,,,,,,,,,,,
9,5.39,6.15,6.83,7.49,8.12,8.74,9.35,9.95,10.55,,,,,,,,,,,
10,4.88,5.65,6.33,6.98,7.62,8.24,8.85,9.45,10.04,10.63,,,,,,,,,,
11,4.38,5.15,5.83,6.48,7.11,7.74,8.35,8.95,9.54,10.13,10.72,,,,,,,,,
12,3.88,4.64,5.33,5.98,6.61,7.23,7.84,8.44,9.04,9.63,10.21,10.79,,,,,,,,
13,3.38,4.14,4.82,5.48,6.11,6.73,7.34,7.94,8.54,9.13,9.71,10.29,10.87,,,,,,,
14,2.87,3.64,4.32,4.97,5.61,6.23,6.84,7.44,8.03,8.62,9.21,9.79,10.37,10.94,,,,,,
15,2.37,3.14,3.82,4.47,5.10,5.73,6.34,6.94,7.53,8.12,8.71,9.29,9.86,10.44,11.01,,,,,
16,1.87,2.63,3.32,3.97,4.60,5.22,5.83,6.43,7.03,7.62,8.20,8.78,9.36,9.94,10.51,11.08,,,,
17,1.37,2.13,2.81,3.47,4.10,4.72,5.33,5.93,6.53,7.11,7.70,8.28,8.86,9.43,10.00,10.57,11.14,,,
18,0.87,1.63,2.31,2.96,3.59,4.21,4.82,5.42,6.01,6.60,7.18,7.76,8.34,8.91,9.48,10.05,10.62,11.18,,
19,0.38,1.10,1.76,2.40,3.02,3.63,4.22,4.81,5.40,5.98,6.56,7.13,7.70,8.26,8.83,9.39,9.95,10.51,11.07,
20,0.00,0.51,1.01,1.51,2.01,2.51,3.01,3.51,4.01,4.51,5.01,5.51,6.01,6.51,7.01,7.51,8.01,8.51,9.01,9.51
