i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.88,,,,,,,,,,,,,,,,,,
2,0.88,1.92,,,,,,,,,,,,,,,,,
3,0.88,1.92,2.98,,,,,,,,,,,,,,,,
4,0.88,1.92,2.98,4.00,,,,,,,,,,,,,,,
5,0.88,1.92,2.98,4.00,5.03,,,,,,,,,,,,,,
6,0.88,1.92,2.98,4.00,5.03,6.06,,,,,,,,,,,,,
7,0.88,1.92,2.98,4.00,5.03,6.06,7.09,,,,,,,,,,,,
8,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,,,,,,,,,,,
9,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,,,,,,,,,,
10,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,,,,,,,,,
11,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,11.19,,,,,,,,
12,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,11.19,12.22,,,,,,,
13,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,11.19,12.22,13.24,,,,,,
14,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,11.19,12.22,13.24,14.26,,,,,
15,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,11.19,12.22,13.24,14.26,15.28,,,,
16,0.88,1.92,2.98,4.00,5.03,6.06,7.09,8.12,9.14,10.17,11.19,12.21,13.24,14.26,15.28,16.29,,,
17,0.88,1.92,2.97,4.00,5.02,6.05,7.08,8.11,9.13,10.16,11.18,12.21,13.23,14.25,15.27,16.29,17.30,,
18,0.83,1.86,2.92,3.93,4.96,5.98,7.01,8.03,9.05,10.08,11.10,12.12,13.14,14.16,15.17,16.19,17.21,18.22,
19,0.63,1.55,2.51,3.48,4.47,5.46,6.45,7.44,8.44,9.43,10.43,11.43,12.43,13.43,14.42,15.42,16.42,17.42,18.42
