i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.36,,,,,,,,,,,,,,,,,,,
2,9.81,10.70,,,,,,,,,,,,,,,,,,
3,9.27,10.15,10.85,,,,,,,,,,,,,,,,,
4,8.72,9.61,10.30,10.97,,,,,,,,,,,,,,,,
5,8.17,9.06,9.75,10.42,11.07,,,,,,,,,,,,,,,
6,7.63,8.51,9.21,9.87,10.52,11.15,,,,,,,,,,,,,,
7,7.08,7.97,8.66,9.33,9.97,10.61,11.23,,,,,,,,,,,,,
8,6.53,7.42,8.11,8.78,9.43,10.06,10.68,11.30,,,,,,,,,,,,
9,5.99,6.87,7.56,8.23,8.88,9.51,10.14,10.75,11.36,,,,,,,,,,,
10,5.44,6.32,7.02,7.68,8.33,8.97,9.59,10.20,10.81,11.41,,,,,,,,,,
11,4.89,5.78,6.47,7.14,7.79,8.42,9.04,9.66,10.26,10.86,11.46,,,,,,,,,
12,4.34,5.23,5.92,6.59,7.24,7.87,8.50,9.11,9.72,10.32,10.91,11.50,,,,,,,,
13,3.80,4.68,5.38,6.04,6.69,7.33,7.95,8.56,9.17,9.77,10.37,10.96,11.54,,,,,,,
14,3.25,4.14,4.83,5.50,6.14,6.78,7.40,8.02,8.62,9.22,9.82,10.41,11.00,11.58,,,,,,
15,2.70,3.59,4.28,4.95,5.60,6.23,6.86,7.47,8.08,8.68,9.27,9.86,10.45,11.03,11.61,,,,,
16,2.16,3.04,3.74,4.40,5.05,5.68,6.31,6.92,7.53,8.13,8.72,9.32,9.90,10.49,11.07,11.64,,,,
17,1.61,2.49,3.19,3.85,4.50,5.14,5.76,6.37,6.98,7.58,8.17,8.77,9.35,9.94,10.52,11.09,11.67,,,
18,1.07,1.95,2.63,3.30,3.94,4.58,5.20,5.81,6.42,7.02,7.61,8.20,8.78,9.37,9.95,10.52,11.10,11.67,,
19,0.50,1.36,2.03,2.68,3.31,3.92,4.53,5.13,5.73,6.32,6.90,7.48,8.06,8.64,9.21,9.78,10.34,10.91,11.47,
20,0.00,0.65,1.15,1.65,2.15,2.65,3.15,3.65,4.15,4.65,5.15,5.65,6.15,6.65,7.15,7.65,8.15,8.65,9.15,9.65
