i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.09,,,,,,,,,,,,,,,,,,,
2,8.60,9.38,,,,,,,,,,,,,,,,,,
3,8.12,8.90,9.56,,,,,,,,,,,,,,,,,
4,7.64,8.41,9.08,9.72,,,,,,,,,,,,,,,,
5,7.16,7.93,8.60,9.24,9.86,,,,,,,,,,,,,,,
6,6.67,7.45,8.11,8.75,9.38,9.99,,,,,,,,,,,,,,
7,6.19,6.96,7.63,8.27,8.90,9.51,10.11,,,,,,,,,,,,,
8,5.71,6.48,7.15,7.79,8.41,9.02,9.63,10.22,,,,,,,,,,,,
9,5.22,6.00,6.67,7.31,7.93,8.54,9.14,9.74,10.33,,,,,,,,,,,
10,4.74,5.52,6.18,6.82,7.45,8.06,8.66,9.25,9.84,10.43,,,,,,,,,,
11,4.26,5.03,5.70,6.34,6.96,7.58,8.18,8.77,9.36,9.94,10.52,,,,,,,,,
12,3.78,4.55,5.22,5.86,6.48,7.09,7.69,8.29,8.88,9.46,10.04,10.61,,,,,,,,
13,3.29,4.07,4.73,5.37,6.00,6.61,7.21,7.81,8.39,8.98,9.56,10.13,10.70,,,,,,,
14,2.81,3.58,4.25,4.89,5.52,6.13,6.73,7.32,7.91,8.49,9.07,9.65,10.22,10.79,,,,,,
15,2.33,3.10,3.77,4.41,5.03,5.64,6.25,6.84,7.43,8.01,8.59,9.17,9.74,10.31,10.87,,,,,
16,1.84,2.62,3.29,3.93,4.55,5.16,5.76,6.36,6.95,7.53,8.11,8.68,9.25,9.82,10.39,10.95,,,,
17,1.36,2.14,2.80,3.44,4.07,4.68,5.28,5.87,6.46,7.04,7.62,8.20,8.77,9.34,9.91,10.47,11.03,,,
18,0.88,1.65,2.32,2.95,3.58,4.19,4.79,5.38,5.97,6.55,7.13,7.70,8.27,8.84,9.41,9.97,10.53,11.09,,
19,0.40,1.15,1.80,2.42,3.03,3.63,4.22,4.81,5.38,5.96,6.53,7.10,7.66,8.23,8.79,9.34,9.90,10.46,11.01,
20,0.00,0.55,1.05,1.55,2.05,2.55,3.05,3.55,4.05,4.55,5.05,5.55,6.05,6.55,7.05,7.55,8.05,8.55,9.05,9.55
