i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.13,,,,,,,,,,,,,,,,,,,
2,9.59,10.47,,,,,,,,,,,,,,,,,,
3,9.06,9.93,10.62,,,,,,,,,,,,,,,,,
4,8.52,9.40,10.08,10.75,,,,,,,,,,,,,,,,
5,7.99,8.86,9.55,10.21,10.85,,,,,,,,,,,,,,,
6,7.45,8.33,9.02,9.68,10.32,10.95,,,,,,,,,,,,,,
7,6.92,7.79,8.48,9.14,9.78,10.41,11.03,,,,,,,,,,,,,
8,6.39,7.26,7.95,8.61,9.25,9.88,10.50,11.11,,,,,,,,,,,,
9,5.85,6.73,7.41,8.07,8.72,9.35,9.96,10.57,11.17,,,,,,,,,,,
10,5.32,6.19,6.88,7.54,8.18,8.81,9.43,10.04,10.64,11.24,,,,,,,,,,
11,4.78,5.66,6.34,7.01,7.65,8.28,8.89,9.50,10.11,10.70,11.29,,,,,,,,,
12,4.25,5.12,5.81,6.47,7.11,7.74,8.36,8.97,9.57,10.17,10.76,11.35,,,,,,,,
13,3.72,4.59,5.28,5.94,6.58,7.21,7.83,8.44,9.04,9.63,10.23,10.81,11.40,,,,,,,
14,3.18,4.06,4.74,5.40,6.05,6.67,7.29,7.90,8.50,9.10,9.69,10.28,10.86,11.44,,,,,,
15,2.65,3.52,4.21,4.87,5.51,6.14,6.76,7.37,7.97,8.57,9.16,9.74,10.33,10.91,11.49,,,,,
16,2.11,2.99,3.67,4.33,4.98,5.61,6.22,6.83,7.44,8.03,8.62,9.21,9.79,10.37,10.95,11.53,,,,
17,1.58,2.45,3.14,3.80,4.44,5.07,5.69,6.30,6.90,7.50,8.09,8.67,9.26,9.84,10.41,10.99,11.56,,,
18,1.05,1.92,2.60,3.26,3.90,4.52,5.14,5.75,6.35,6.94,7.54,8.12,8.70,9.28,9.86,10.43,11.00,11.57,,
19,0.49,1.35,2.01,2.65,3.28,3.89,4.49,5.09,5.68,6.27,6.85,7.43,8.00,8.58,9.14,9.71,10.28,10.84,11.40,
20,0.00,0.65,1.15,1.65,2.15,2.65,3.15,3.65,4.15,4.65,5.15,5.65,6.15,6.65,7.15,7.65,8.15,8.65,9.15,9.65
