i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.77,,,,,,,,,,,,,,,,,,,
2,8.30,9.10,,,,,,,,,,,,,,,,,,
3,7.84,8.63,9.29,,,,,,,,,,,,,,,,,
4,7.37,8.17,8.83,9.46,,,,,,,,,,,,,,,,
5,6.91,7.70,8.36,8.99,9.61,,,,,,,,,,,,,,,
6,6.44,7.24,7.90,8.53,9.15,9.75,,,,,,,,,,,,,,
7,5.98,6.78,7.43,8.07,8.68,9.28,9.88,,,,,,,,,,,,,
8,5.51,6.31,6.97,7.60,8.22,8.82,9.41,10.00,,,,,,,,,,,,
9,5.05,5.85,6.51,7.14,7.75,8.36,8.95,9.54,10.12,,,,,,,,,,,
10,4.59,5.38,6.04,6.67,7.29,7.89,8.49,9.07,9.65,10.23,,,,,,,,,,
11,4.12,4.92,5.58,6.21,6.82,7.43,8.02,8.61,9.19,9.77,10.34,,,,,,,,,
12,3.66,4.45,5.11,5.74,6.36,6.96,7.56,8.14,8.73,9.30,9.88,10.45,,,,,,,,
13,3.19,3.99,4.65,5.28,5.89,6.50,7.09,7.68,8.26,8.84,9.41,9.98,10.55,,,,,,,
14,2.73,3.52,4.18,4.81,5.43,6.03,6.63,7.22,7.80,8.37,8.95,9.52,10.09,10.65,,,,,,
15,2.26,3.06,3.72,4.35,4.97,5.57,6.16,6.75,7.33,7.91,8.48,9.05,9.62,10.19,10.75,,,,,
16,1.80,2.60,3.25,3.89,4.50,5.10,5.70,6.29,6.87,7.45,8.02,8.59,9.16,9.72,10.28,10.84,,,,
17,1.33,2.13,2.79,3.42,4.04,4.64,5.23,5.82,6.40,6.98,7.55,8.12,8.69,9.26,9.82,10.38,10.94,,,
18,0.87,1.66,2.32,2.95,3.57,4.17,4.76,5.35,5.93,6.51,7.08,7.65,8.21,8.78,9.34,9.90,10.46,11.01,,
19,0.42,1.19,1.82,2.44,3.04,3.63,4.22,4.80,5.37,5.94,6.51,7.07,7.63,8.19,8.75,9.30,9.86,10.41,10.96,
20,0.00,0.59,1.09,1.59,2.09,2.59,3.09,3.59,4.09,4.59,5.09,5.59,6.09,6.59,7.09,7.59,8.09,8.59,9.09,9.59
