i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.64,,,,,,,,,,,,,,,,,,
2,0.64,1.70,,,,,,,,,,,,,,,,,
3,0.64,1.70,2.74,,,,,,,,,,,,,,,,
4,0.64,1.70,2.74,3.76,,,,,,,,,,,,,,,
5,0.64,1.70,2.74,3.76,4.79,,,,,,,,,,,,,,
6,0.64,1.70,2.74,3.76,4.79,5.81,,,,,,,,,,,,,
7,0.64,1.70,2.74,3.76,4.79,5.81,6.82,,,,,,,,,,,,
8,0.64,1.70,2.74,3.76,4.79,5.81,6.82,7.84,,,,,,,,,,,
9,0.64,1.70,2.74,3.76,4.79,5.81,6.82,7.84,8.85,,,,,,,,,,
10,0.64,1.70,2.74,3.76,4.79,5.81,6.82,7.84,8.85,9.87,,,,,,,,,
11,0.64,1.70,2.74,3.76,4.79,5.81,6.82,7.84,8.85,9.87,10.88,,,,,,,,
12,0.64,1.70,2.74,3.76,4.79,5.81,6.82,7.84,8.85,9.87,10.88,11.89,,,,,,,
13,0.64,1.70,2.74,3.76,4.79,5.81,6.82,7.84,8.85,9.87,10.88,11.89,12.90,,,,,,
14,0.64,1.70,2.74,3.76,4.79,5.81,6.82,7.84,8.85,9.87,10.88,11.89,12.90,13.91,,,,,
15,0.64,1.70,2.74,3.76,4.79,5.81,6.82,7.84,8.85,9.87,10.88,11.89,12.90,13.91,14.92,,,,
16,0.64,1.70,2.74,3.76,4.79,5.81,6.82,7.84,8.85,9.87,10.88,11.89,12.90,13.91,14.92,15.93,,,
17,0.64,1.70,2.73,3.76,4.78,5.80,6.82,7.84,8.85,9.86,10.88,11.89,12.90,13.91,14.92,15.93,16.94,,
18,0.63,1.68,2.72,3.74,4.76,5.78,6.80,7.81,8.82,9.84,10.85,11.86,12.87,13.88,14.89,15.90,16.90,17.91,
19,0.52,1.53,2.53,3.53,4.53,5.53,6.53,7.53,8.53,9.53,10.53,11.53,12.53,13.53,14.53,15.53,16.53,17.53,18.53
