i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.39,,,,,,,,,,,,,,,,,,,
2,8.90,9.78,,,,,,,,,,,,,,,,,,
3,8.40,9.28,9.95,,,,,,,,,,,,,,,,,
4,7.91,8.79,9.46,10.10,,,,,,,,,,,,,,,,
5,7.41,8.29,8.96,9.60,10.23,,,,,,,,,,,,,,,
6,6.92,7.80,8.47,9.11,9.73,10.35,,,,,,,,,,,,,,
7,6.43,7.30,7.97,8.61,9.24,9.85,10.45,,,,,,,,,,,,,
8,5.93,6.81,7.48,8.12,8.74,9.36,9.96,10.55,,,,,,,,,,,,
9,5.44,6.31,6.98,7.62,8.25,8.86,9.46,10.06,10.65,,,,,,,,,,,
10,4.94,5.82,6.49,7.13,7.75,8.37,8.97,9.56,10.15,10.74,,,,,,,,,,
11,4.45,5.32,5.99,6.63,7.26,7.87,8.47,9.07,9.66,10.24,10.82,,,,,,,,,
12,3.95,4.83,5.50,6.14,6.76,7.38,7.98,8.57,9.16,9.75,10.33,10.91,,,,,,,,
13,3.46,4.34,5.00,5.65,6.27,6.88,7.48,8.08,8.67,9.25,9.83,10.41,10.98,,,,,,,
14,2.96,3.84,4.51,5.15,5.77,6.39,6.99,7.58,8.17,8.76,9.34,9.92,10.49,11.06,,,,,,
15,2.47,3.35,4.01,4.66,5.28,5.89,6.49,7.09,7.68,8.26,8.84,9.42,9.99,10.57,11.13,,,,,
16,1.97,2.85,3.52,4.16,4.78,5.40,6.00,6.60,7.18,7.77,8.35,8.93,9.50,10.07,10.64,11.20,,,,
17,1.48,2.36,3.02,3.66,4.29,4.90,5.50,6.10,6.69,7.27,7.85,8.43,9.00,9.57,10.14,10.71,11.27,,,
18,0.99,1.86,2.52,3.16,3.79,4.40,5.00,5.59,6.18,6.77,7.34,7.92,8.49,9.06,9.63,10.20,10.76,11.32,,
19,0.49,1.34,1.99,2.61,3.22,3.82,4.41,5.00,5.58,6.15,6.73,7.29,7.86,8.42,8.99,9.55,10.10,10.66,11.21,
20,0.00,0.67,1.17,1.67,2.17,2.67,3.17,3.67,4.17,4.67,5.17,5.67,6.17,6.67,7.17,7.67,8.17,8.67,9.17,9.67
