i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.49,,,,,,,,,,,,,,,,,,
2,1.49,2.80,,,,,,,,,,,,,,,,,
3,1.49,2.80,4.01,,,,,,,,,,,,,,,,
4,1.49,2.80,4.01,5.20,,,,,,,,,,,,,,,
5,1.49,2.80,4.01,5.20,6.37,,,,,,,,,,,,,,
6,1.49,2.80,4.01,5.20,6.37,7.52,,,,,,,,,,,,,
7,1.49,2.80,4.01,5.20,6.37,7.52,8.66,,,,,,,,,,,,
8,1.49,2.80,4.01,5.20,6.37,7.52,8.66,9.79,,,,,,,,,,,
9,1.49,2.80,4.01,5.20,6.37,7.52,8.66,9.79,10.91,,,,,,,,,,
10,1.49,2.80,4.01,5.20,6.37,7.52,8.66,9.79,10.91,12.02,,,,,,,,,
11,1.49,2.80,4.01,5.20,6.37,7.52,8.66,9.79,10.91,12.02,13.13,,,,,,,,
12,1.49,2.80,4.01,5.20,6.37,7.52,8.66,9.79,10.91,12.02,13.13,14.23,,,,,,,
13,1.49,2.80,4.01,5.20,6.37,7.52,8.66,9.79,10.91,12.02,13.13,14.23,15.33,,,,,,
14,1.49,2.80,4.01,5.20,6.37,7.52,8.66,9.79,10.91,12.02,13.13,14.23,15.33,16.42,,,,,
15,1.49,2.80,4.01,5.20,6.37,7.52,8.66,9.79,10.91,12.02,13.13,14.23,15.33,16.42,17.51,,,,
16,1.49,2.80,4.01,5.20,6.37,7.52,8.66,9.79,10.91,12.02,13.13,14.23,15.33,16.42,17.51,18.60,,,
17,1.49,2.79,4.01,5.20,6.37,7.52,8.66,9.79,10.91,12.02,13.13,14.23,15.33,16.42,17.51,18.60,19.68,,
18,1.48,2.78,4.00,5.19,6.35,7.50,8.64,9.77,10.89,12.00,13.10,14.21,15.30,16.40,17.49,18.57,19.66,20.74,
19,1.27,2.51,3.70,4.86,6.01,7.14,8.26,9.37,10.47,11.57,12.66,13.75,14.84,15.92,17.00,18.08,19.15,20.22,21.29
