i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.60,,,,,,,,,,,,,,,,,,,
2,9.10,10.07,,,,,,,,,,,,,,,,,,
3,8.59,9.57,10.43,,,,,,,,,,,,,,,,,
4,8.08,9.06,9.92,10.76,,,,,,,,,,,,,,,,
5,7.57,8.55,9.41,10.25,11.08,,,,,,,,,,,,,,,
6,7.06,8.04,8.91,9.75,10.57,11.38,,,,,,,,,,,,,,
7,6.56,7.53,8.40,9.24,10.06,10.87,11.67,,,,,,,,,,,,,
8,6.05,7.03,7.89,8.73,9.55,10.36,11.16,11.95,,,,,,,,,,,,
9,5.54,6.52,7.38,8.22,9.04,9.85,10.65,11.45,12.23,,,,,,,,,,,
10,5.03,6.01,6.87,7.71,8.54,9.35,10.15,10.94,11.72,12.50,,,,,,,,,,
11,4.52,5.50,6.37,7.21,8.03,8.84,9.64,10.43,11.22,12.00,12.77,,,,,,,,,
12,4.02,4.99,5.86,6.70,7.52,8.33,9.13,9.92,10.71,11.49,12.26,13.04,,,,,,,,
13,3.51,4.49,5.35,6.19,7.01,7.82,8.62,9.41,10.20,10.98,11.76,12.53,13.30,,,,,,,
14,3.00,3.98,4.84,5.68,6.50,7.31,8.11,8.91,9.69,10.47,11.25,12.02,12.79,13.56,,,,,,
15,2.49,3.47,4.33,5.17,6.00,6.81,7.61,8.40,9.18,9.96,10.74,11.51,12.28,13.05,13.81,,,,,
16,1.98,2.96,3.83,4.67,5.49,6.30,7.10,7.89,8.68,9.46,10.23,11.00,11.77,12.54,13.30,14.07,,,,
17,1.48,2.45,3.32,4.16,4.98,5.79,6.59,7.38,8.17,8.95,9.72,10.50,11.27,12.03,12.80,13.56,14.32,,,
18,0.97,1.95,2.81,3.65,4.47,5.28,6.08,6.87,7.65,8.44,9.21,9.98,10.75,11.52,12.28,13.04,13.80,14.56,,
19,0.45,1.42,2.28,3.11,3.93,4.73,5.53,6.31,7.09,7.87,8.64,9.41,10.18,10.94,11.70,12.46,13.21,13.97,14.72,
20,0.00,0.76,1.46,2.16,2.86,3.56,4.26,4.96,5.66,6.36,7.06,7.76,8.46,9.16,9.86,10.56,11.26,11.96,12.66,13.36
