i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.55,,,,,,,,,,,,,,,,,,,
2,9.05,10.26,,,,,,,,,,,,,,,,,,
3,8.55,9.77,10.61,,,,,,,,,,,,,,,,,
4,8.05,9.27,10.12,10.94,,,,,,,,,,,,,,,,
5,7.56,8.77,9.62,10.44,11.25,,,,,,,,,,,,,,,
6,7.06,8.27,9.12,9.94,10.75,11.55,,,,,,,,,,,,,,
7,6.56,7.77,8.62,9.45,10.26,11.06,11.85,,,,,,,,,,,,,
8,6.06,7.28,8.12,8.95,9.76,10.56,11.35,12.13,,,,,,,,,,,,
9,5.56,6.78,7.63,8.45,9.26,10.06,10.85,11.64,12.42,,,,,,,,,,,
10,5.07,6.28,7.13,7.95,8.76,9.56,10.35,11.14,11.92,12.69,,,,,,,,,,
11,4.57,5.78,6.63,7.45,8.26,9.06,9.86,10.64,11.42,12.20,12.97,,,,,,,,,
12,4.07,5.28,6.13,6.96,7.77,8.57,9.36,10.14,10.92,11.70,12.47,13.24,,,,,,,,
13,3.57,4.79,5.63,6.46,7.27,8.07,8.86,9.64,10.42,11.20,11.97,12.74,13.51,,,,,,,
14,3.07,4.29,5.14,5.96,6.77,7.57,8.36,9.15,9.93,10.70,11.47,12.24,13.01,13.77,,,,,,
15,2.58,3.79,4.64,5.46,6.27,7.07,7.86,8.65,9.43,10.20,10.98,11.74,12.51,13.27,14.03,,,,,
16,2.08,3.29,4.14,4.96,5.77,6.57,7.37,8.15,8.93,9.71,10.48,11.25,12.01,12.77,13.54,14.29,,,,
17,1.58,2.79,3.64,4.47,5.28,6.08,6.87,7.65,8.43,9.21,9.98,10.75,11.51,12.28,13.04,13.80,14.55,,,
18,1.08,2.30,3.14,3.97,4.78,5.57,6.37,7.15,7.93,8.71,9.48,10.25,11.01,11.77,12.53,13.29,14.05,14.80,,
19,0.60,1.79,2.63,3.44,4.24,5.04,5.82,6.60,7.38,8.15,8.92,9.68,10.44,11.20,11.96,12.72,13.47,14.22,14.98,
20,0.00,1.03,1.73,2.43,3.13,3.83,4.53,5.23,5.93,6.63,7.33,8.03,8.73,9.43,10.13,10.83,11.53,12.23,12.93,13.63
