i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.03,,,,,,,,,,,,,,,,,,,
2,9.50,10.46,,,,,,,,,,,,,,,,,,
3,8.96,9.93,10.81,,,,,,,,,,,,,,,,,
4,8.43,9.39,10.27,11.13,,,,,,,,,,,,,,,,
5,7.90,8.86,9.74,10.59,11.43,,,,,,,,,,,,,,,
6,7.36,8.33,9.21,10.06,10.90,11.72,,,,,,,,,,,,,,
7,6.83,7.79,8.67,9.53,10.36,11.18,11.99,,,,,,,,,,,,,
8,6.30,7.26,8.14,8.99,9.83,10.65,11.46,12.26,,,,,,,,,,,,
9,5.76,6.73,7.61,8.46,9.30,10.12,10.93,11.73,12.52,,,,,,,,,,,
10,5.23,6.19,7.07,7.93,8.76,9.58,10.39,11.19,11.99,12.77,,,,,,,,,,
11,4.70,5.66,6.54,7.39,8.23,9.05,9.86,10.66,11.45,12.24,13.02,,,,,,,,,
12,4.16,5.13,6.01,6.86,7.70,8.52,9.32,10.13,10.92,11.71,12.49,13.27,,,,,,,,
13,3.63,4.59,5.47,6.33,7.16,7.98,8.79,9.59,10.39,11.17,11.96,12.73,13.51,,,,,,,
14,3.10,4.06,4.94,5.79,6.63,7.45,8.26,9.06,9.85,10.64,11.42,12.20,12.98,13.75,,,,,,
15,2.56,3.53,4.41,5.26,6.09,6.92,7.72,8.53,9.32,10.11,10.89,11.67,12.44,13.21,13.98,,,,,
16,2.03,2.99,3.87,4.73,5.56,6.38,7.19,7.99,8.79,9.57,10.36,11.13,11.91,12.68,13.45,14.22,,,,
17,1.50,2.46,3.34,4.19,5.03,5.85,6.66,7.46,8.25,9.04,9.82,10.60,11.37,12.15,12.92,13.68,14.45,,,
18,0.96,1.92,2.80,3.66,4.49,5.31,6.12,6.92,7.71,8.50,9.28,10.06,10.84,11.61,12.38,13.14,13.91,14.67,,
19,0.43,1.37,2.25,3.10,3.92,4.74,5.54,6.33,7.12,7.90,8.68,9.46,10.23,10.99,11.76,12.52,13.28,14.04,14.80,
20,0.00,0.71,1.41,2.11,2.81,3.51,4.21,4.91,5.61,6.31,7.01,7.71,8.41,9.11,9.81,10.51,11.21,11.91,12.61,13.31
