i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.46,,,,,,,,,,,,,,,,,,,
2,3.28,3.74,,,,,,,,,,,,,,,,,,
3,3.10,3.55,4.31,,,,,,,,,,,,,,,,,
4,2.91,3.37,4.13,4.87,,,,,,,,,,,,,,,,
5,2.73,3.19,3.94,4.69,5.43,,,,,,,,,,,,,,,
6,2.54,3.00,3.76,4.51,5.25,5.98,,,,,,,,,,,,,,
7,2.36,2.82,3.58,4.32,5.06,5.80,6.53,,,,,,,,,,,,,
8,2.18,2.63,3.39,4.14,4.88,5.62,6.35,7.08,,,,,,,,,,,,
9,1.99,2.45,3.21,3.95,4.69,5.43,6.17,6.90,7.63,,,,,,,,,,,
10,1.81,2.27,3.02,3.77,4.51,5.25,5.98,6.71,7.44,8.17,,,,,,,,,,
11,1.63,2.08,2.84,3.59,4.33,5.06,5.80,6.53,7.26,7.99,8.71,,,,,,,,,
12,1.44,1.90,2.66,3.40,4.14,4.88,5.61,6.34,7.07,7.80,8.53,9.29,,,,,,,,
13,1.26,1.72,2.47,3.22,3.96,4.70,5.43,6.16,6.89,7.62,8.34,9.10,9.80,,,,,,,
14,1.07,1.53,2.29,3.03,3.78,4.51,5.25,5.98,6.71,7.43,8.16,8.92,9.63,10.14,,,,,,
15,0.89,1.35,2.10,2.85,3.59,4.33,5.06,5.79,6.52,7.25,7.98,8.73,9.46,10.01,-7.82,,,,,
16,0.71,1.16,1.92,2.67,3.41,4.14,4.88,5.61,6.34,7.07,7.79,8.55,9.29,9.88,-4.44,-391.04,,,,
17,0.52,0.98,1.74,2.48,3.22,3.96,4.69,5.43,6.15,6.88,7.61,8.37,9.11,9.75,-1.06,-296.68,-13166.10,,,
18,0.34,0.80,1.55,2.30,3.04,3.78,4.51,5.24,5.97,6.70,7.42,8.17,8.94,9.61,2.34,-201.88,-9113.84,-141782.36,,
19,0.16,0.61,1.37,2.11,2.85,3.59,4.32,5.05,5.78,6.50,7.23,7.96,8.75,9.50,6.99,-73.98,-3638.51,-52099.28,-4397979.49,
20,0.00,0.38,1.08,1.78,2.48,3.18,3.88,4.58,5.28,5.98,6.68,7.38,8.08,8.78,9.48,10.18,10.88,11.58,12.28,12.98
