i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.08,,,,,,,,,,,,,,,,,,,
2,2.91,3.67,,,,,,,,,,,,,,,,,,
3,2.75,3.51,4.36,,,,,,,,,,,,,,,,,
4,2.59,3.35,4.19,5.03,,,,,,,,,,,,,,,,
5,2.43,3.19,4.03,4.87,5.70,,,,,,,,,,,,,,,
6,2.26,3.02,3.87,4.71,5.54,6.37,,,,,,,,,,,,,,
7,2.10,2.86,3.71,4.55,5.38,6.21,7.04,,,,,,,,,,,,,
8,1.94,2.70,3.54,4.38,5.22,6.05,6.88,7.70,,,,,,,,,,,,
9,1.78,2.54,3.38,4.22,5.05,5.89,6.71,7.54,8.36,,,,,,,,,,,
10,1.61,2.37,3.22,4.06,4.89,5.72,6.55,7.38,8.20,9.03,,,,,,,,,,
11,1.45,2.21,3.06,3.90,4.73,5.56,6.39,7.22,8.04,8.86,9.69,,,,,,,,,
12,1.29,2.05,2.90,3.73,4.57,5.40,6.23,7.05,7.88,8.70,9.52,10.34,,,,,,,,
13,1.13,1.89,2.73,3.57,4.41,5.24,6.06,6.89,7.72,8.54,9.36,10.18,11.00,,,,,,,
14,0.97,1.73,2.57,3.41,4.24,5.07,5.90,6.73,7.55,8.38,9.20,10.02,10.84,11.66,,,,,,
15,0.80,1.56,2.41,3.25,4.08,4.91,5.74,6.57,7.39,8.21,9.04,9.86,10.68,11.50,12.32,,,,,
16,0.64,1.40,2.25,3.09,3.92,4.75,5.58,6.40,7.23,8.05,8.87,9.69,10.52,11.33,12.15,12.97,,,,
17,0.48,1.24,2.08,2.92,3.76,4.59,5.42,6.24,7.07,7.89,8.71,9.53,10.35,11.17,11.99,12.81,13.63,,,
18,0.32,1.08,1.92,2.76,3.59,4.43,5.25,6.08,6.90,7.73,8.55,9.37,10.19,11.01,11.83,12.65,13.46,14.28,,
19,0.15,0.91,1.76,2.60,3.43,4.26,5.09,5.91,6.74,7.56,8.38,9.20,10.02,10.84,11.66,12.48,13.29,14.11,14.93,
20,0.00,0.70,1.50,2.30,3.10,3.90,4.70,5.50,6.30,7.10,7.90,8.70,9.50,10.30,11.10,11.90,12.70,13.50,14.30,15.10
