i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.74,,,,,,,,,,,,,,,,,,,
2,4.49,5.18,,,,,,,,,,,,,,,,,,
3,4.24,4.93,5.80,,,,,,,,,,,,,,,,,
4,3.99,4.68,5.55,6.41,,,,,,,,,,,,,,,,
5,3.74,4.42,5.30,6.16,7.01,,,,,,,,,,,,,,,
6,3.49,4.17,5.05,5.91,6.76,7.61,,,,,,,,,,,,,,
7,3.23,3.92,4.79,5.65,6.51,7.35,8.20,,,,,,,,,,,,,
8,2.98,3.67,4.54,5.40,6.26,7.10,7.95,8.79,,,,,,,,,,,,
9,2.73,3.42,4.29,5.15,6.00,6.85,7.69,8.53,9.37,,,,,,,,,,,
10,2.48,3.17,4.04,4.90,5.75,6.60,7.44,8.28,9.12,9.96,,,,,,,,,,
11,2.23,2.92,3.79,4.65,5.50,6.35,7.19,8.03,8.87,9.70,10.54,,,,,,,,,
12,1.98,2.66,3.54,4.40,5.25,6.10,6.94,7.78,8.62,9.45,10.29,11.12,,,,,,,,
13,1.73,2.41,3.29,4.15,5.00,5.84,6.69,7.53,8.37,9.20,10.03,10.87,11.70,,,,,,,
14,1.47,2.16,3.03,3.89,4.75,5.59,6.44,7.28,8.11,8.95,9.78,10.62,11.45,12.28,,,,,,
15,1.22,1.91,2.78,3.64,4.49,5.34,6.19,7.03,7.86,8.70,9.53,10.36,11.19,12.02,12.85,,,,,
16,0.97,1.66,2.53,3.39,4.24,5.09,5.93,6.77,7.61,8.45,9.28,10.11,10.94,11.77,12.60,13.43,,,,
17,0.72,1.41,2.28,3.14,3.99,4.84,5.68,6.52,7.36,8.19,9.03,9.86,10.69,11.52,12.35,13.18,14.00,,,
18,0.47,1.15,2.03,2.89,3.74,4.59,5.43,6.27,7.11,7.94,8.78,9.61,10.44,11.27,12.10,12.92,13.75,14.58,,
19,0.22,0.90,1.77,2.63,3.48,4.33,5.17,6.01,6.85,7.68,8.51,9.34,10.17,11.00,11.83,12.66,13.48,14.31,15.13,
20,0.00,0.59,1.39,2.19,2.99,3.79,4.59,5.39,6.19,6.99,7.79,8.59,9.39,10.19,10.99,11.79,12.59,13.39,14.19,14.99
