i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.85,,,,,,,,,,,,,,,,,,,
2,8.39,9.99,,,,,,,,,,,,,,,,,,
3,7.93,9.54,10.45,,,,,,,,,,,,,,,,,
4,7.47,9.08,10.00,10.90,,,,,,,,,,,,,,,,
5,7.02,8.62,9.54,10.44,11.33,,,,,,,,,,,,,,,
6,6.56,8.17,9.08,9.98,10.87,11.75,,,,,,,,,,,,,,
7,6.10,7.71,8.62,9.52,10.41,11.29,12.17,,,,,,,,,,,,,
8,5.65,7.25,8.17,9.07,9.96,10.84,11.71,12.58,,,,,,,,,,,,
9,5.19,6.79,7.71,8.61,9.50,10.38,11.25,12.12,12.99,,,,,,,,,,,
10,4.73,6.34,7.25,8.15,9.04,9.92,10.80,11.67,12.53,13.39,,,,,,,,,,
11,4.28,5.88,6.80,7.70,8.59,9.47,10.34,11.21,12.07,12.94,13.79,,,,,,,,,
12,3.82,5.42,6.34,7.24,8.13,9.01,9.88,10.75,11.62,12.48,13.34,14.19,,,,,,,,
13,3.36,4.97,5.88,6.78,7.67,8.55,9.43,10.29,11.16,12.02,12.88,13.74,14.59,,,,,,,
14,2.91,4.51,5.43,6.33,7.21,8.09,8.97,9.84,10.70,11.56,12.42,13.28,14.13,14.99,,,,,,
15,2.45,4.05,4.97,5.87,6.76,7.64,8.51,9.38,10.25,11.11,11.97,12.82,13.68,14.53,15.38,,,,,
16,1.99,3.60,4.51,5.41,6.30,7.18,8.06,8.92,9.79,10.65,11.51,12.37,13.22,14.07,14.92,15.77,,,,
17,1.54,3.14,4.06,4.96,5.84,6.72,7.60,8.47,9.33,10.19,11.05,11.91,12.76,13.61,14.46,15.31,16.16,,,
18,1.08,2.68,3.60,4.50,5.39,6.27,7.14,8.01,8.87,9.74,10.59,11.45,12.30,13.16,14.01,14.85,15.70,16.55,,
19,0.65,2.23,3.14,4.03,4.92,5.79,6.66,7.53,8.39,9.25,10.11,10.96,11.81,12.67,13.51,14.36,15.21,16.05,16.89,
20,0.00,1.46,2.26,3.06,3.86,4.66,5.46,6.26,7.06,7.86,8.66,9.46,10.26,11.06,11.86,12.66,13.46,14.26,15.06,15.86
