i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.57,,,,,,,,,,,,,,,,,,
2,1.57,2.89,,,,,,,,,,,,,,,,,
3,1.57,2.89,4.12,,,,,,,,,,,,,,,,
4,1.57,2.89,4.12,5.32,,,,,,,,,,,,,,,
5,1.57,2.89,4.12,5.32,6.49,,,,,,,,,,,,,,
6,1.57,2.89,4.12,5.32,6.49,7.64,,,,,,,,,,,,,
7,1.57,2.89,4.12,5.32,6.49,7.64,8.78,,,,,,,,,,,,
8,1.57,2.89,4.12,5.32,6.49,7.64,8.78,9.91,,,,,,,,,,,
9,1.57,2.89,4.12,5.32,6.49,7.64,8.78,9.91,11.03,,,,,,,,,,
10,1.57,2.89,4.12,5.32,6.49,7.64,8.78,9.91,11.03,12.15,,,,,,,,,
11,1.57,2.89,4.12,5.32,6.49,7.64,8.78,9.91,11.03,12.15,13.26,,,,,,,,
12,1.57,2.89,4.12,5.32,6.49,7.64,8.78,9.91,11.03,12.15,13.26,14.36,,,,,,,
13,1.57,2.89,4.12,5.32,6.49,7.64,8.78,9.91,11.03,12.15,13.26,14.36,15.46,,,,,,
14,1.57,2.89,4.12,5.32,6.49,7.64,8.78,9.91,11.03,12.15,13.26,14.36,15.46,16.56,,,,,
15,1.57,2.89,4.12,5.32,6.49,7.64,8.78,9.91,11.03,12.15,13.26,14.36,15.46,16.56,17.65,,,,
16,1.57,2.89,4.12,5.32,6.49,7.64,8.78,9.91,11.03,12.15,13.26,14.36,15.46,16.56,17.65,18.74,,,
17,1.57,2.89,4.12,5.32,6.49,7.64,8.78,9.91,11.03,12.15,13.26,14.36,15.46,16.56,17.65,18.74,19.83,,
18,1.57,2.88,4.12,5.31,6.48,7.64,8.78,9.91,11.03,12.14,13.25,14.36,15.46,16.55,17.64,18.73,19.82,20.90,
19,1.49,2.79,4.01,5.20,6.36,7.50,8.63,9.76,10.87,11.98,13.09,14.19,15.28,16.37,17.46,18.55,19.63,20.71,21.79
