i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.56,,,,,,,,,,,,,,,,,,,
2,8.11,9.54,,,,,,,,,,,,,,,,,,
3,7.67,9.10,10.01,,,,,,,,,,,,,,,,,
4,7.22,8.65,9.57,10.47,,,,,,,,,,,,,,,,
5,6.78,8.21,9.13,10.02,10.91,,,,,,,,,,,,,,,
6,6.34,7.77,8.68,9.58,10.47,11.35,,,,,,,,,,,,,,
7,5.89,7.32,8.24,9.14,10.02,10.90,11.78,,,,,,,,,,,,,
8,5.45,6.88,7.79,8.69,9.58,10.46,11.33,12.20,,,,,,,,,,,,
9,5.00,6.43,7.35,8.25,9.14,10.02,10.89,11.76,12.62,,,,,,,,,,,
10,4.56,5.99,6.91,7.80,8.69,9.57,10.44,11.31,12.18,13.04,,,,,,,,,,
11,4.12,5.55,6.46,7.36,8.25,9.13,10.00,10.87,11.73,12.59,13.45,,,,,,,,,
12,3.67,5.10,6.02,6.92,7.80,8.68,9.56,10.42,11.29,12.15,13.01,13.86,,,,,,,,
13,3.23,4.66,5.57,6.47,7.36,8.24,9.11,9.98,10.84,11.70,12.56,13.42,14.27,,,,,,,
14,2.78,4.21,5.13,6.03,6.92,7.80,8.67,9.54,10.40,11.26,12.12,12.97,13.82,14.67,,,,,,
15,2.34,3.77,4.69,5.58,6.47,7.35,8.22,9.09,9.96,10.82,11.67,12.53,13.38,14.23,15.08,,,,,
16,1.90,3.33,4.24,5.14,6.03,6.91,7.78,8.65,9.51,10.37,11.23,12.08,12.94,13.79,14.64,15.48,,,,
17,1.45,2.88,3.80,4.70,5.58,6.46,7.34,8.20,9.07,9.93,10.78,11.64,12.49,13.34,14.19,15.04,15.88,,,
18,1.01,2.44,3.35,4.25,5.14,6.02,6.89,7.76,8.62,9.48,10.34,11.19,12.05,12.90,13.75,14.59,15.44,16.28,,
19,0.59,2.00,2.91,3.80,4.68,5.56,6.43,7.29,8.15,9.01,9.87,10.72,11.57,12.42,13.27,14.11,14.96,15.80,16.64,
20,0.00,1.28,2.08,2.88,3.68,4.48,5.28,6.08,6.88,7.68,8.48,9.28,10.08,10.88,11.68,12.48,13.28,14.08,14.88,15.68
