i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.69,,,,,,,,,,,,,,,,,,,
2,7.29,8.31,,,,,,,,,,,,,,,,,,
3,6.88,7.90,8.82,,,,,,,,,,,,,,,,,
4,6.48,7.50,8.41,9.31,,,,,,,,,,,,,,,,
5,6.07,7.09,8.01,8.90,9.79,,,,,,,,,,,,,,,
6,5.67,6.69,7.60,8.50,9.38,10.26,,,,,,,,,,,,,,
7,5.26,6.28,7.20,8.09,8.98,9.85,10.72,,,,,,,,,,,,,
8,4.86,5.88,6.79,7.69,8.57,9.45,10.32,11.18,,,,,,,,,,,,
9,4.45,5.47,6.39,7.28,8.17,9.04,9.91,10.78,11.64,,,,,,,,,,,
10,4.05,5.07,5.98,6.88,7.76,8.64,9.51,10.37,11.23,12.09,,,,,,,,,,
11,3.64,4.66,5.58,6.47,7.36,8.23,9.10,9.97,10.83,11.68,12.54,,,,,,,,,
12,3.24,4.26,5.17,6.07,6.95,7.83,8.70,9.56,10.42,11.28,12.13,12.98,,,,,,,,
13,2.83,3.85,4.77,5.67,6.55,7.43,8.29,9.16,10.02,10.87,11.73,12.58,13.43,,,,,,,
14,2.43,3.45,4.36,5.26,6.14,7.02,7.89,8.75,9.61,10.47,11.32,12.17,13.02,13.87,,,,,,
15,2.02,3.04,3.96,4.86,5.74,6.62,7.48,8.35,9.21,10.06,10.92,11.77,12.62,13.46,14.31,,,,,
16,1.62,2.64,3.55,4.45,5.33,6.21,7.08,7.94,8.80,9.66,10.51,11.36,12.21,13.06,13.90,14.75,,,,
17,1.21,2.23,3.15,4.05,4.93,5.81,6.67,7.54,8.40,9.25,10.11,10.96,11.81,12.65,13.50,14.34,15.18,,,
18,0.81,1.83,2.74,3.64,4.52,5.40,6.27,7.13,7.99,8.85,9.70,10.55,11.40,12.25,13.09,13.94,14.78,15.62,,
19,0.40,1.42,2.33,3.23,4.11,4.98,5.85,6.71,7.57,8.42,9.27,10.12,10.97,11.82,12.66,13.50,14.34,15.18,16.02,
20,0.00,0.87,1.67,2.47,3.27,4.07,4.87,5.67,6.47,7.27,8.07,8.87,9.67,10.47,11.27,12.07,12.87,13.67,14.47,15.27
