i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.19,,,,,,,,,,,,,,,,,,,
2,8.72,10.42,,,,,,,,,,,,,,,,,,
3,8.24,9.94,10.86,,,,,,,,,,,,,,,,,
4,7.77,9.47,10.39,11.29,,,,,,,,,,,,,,,,
5,7.30,9.00,9.92,10.82,11.71,,,,,,,,,,,,,,,
6,6.82,8.52,9.44,10.34,11.24,12.12,,,,,,,,,,,,,,
7,6.35,8.05,8.97,9.87,10.76,11.65,12.52,,,,,,,,,,,,,
8,5.88,7.58,8.50,9.40,10.29,11.17,12.05,12.92,,,,,,,,,,,,
9,5.40,7.10,8.02,8.92,9.82,10.70,11.58,12.45,13.32,,,,,,,,,,,
10,4.93,6.63,7.55,8.45,9.34,10.23,11.10,11.97,12.84,13.71,,,,,,,,,,
11,4.46,6.16,7.07,7.98,8.87,9.75,10.63,11.50,12.37,13.23,14.09,,,,,,,,,
12,3.98,5.68,6.60,7.50,8.40,9.28,10.16,11.03,11.90,12.76,13.62,14.48,,,,,,,,
13,3.51,5.21,6.13,7.03,7.92,8.81,9.68,10.55,11.42,12.29,13.15,14.01,14.86,,,,,,,
14,3.04,4.74,5.65,6.56,7.45,8.33,9.21,10.08,10.95,11.81,12.67,13.53,14.39,15.24,,,,,,
15,2.56,4.26,5.18,6.08,6.98,7.86,8.74,9.61,10.48,11.34,12.20,13.06,13.92,14.77,15.62,,,,,
16,2.09,3.79,4.71,5.61,6.50,7.39,8.26,9.13,10.00,10.87,11.73,12.59,13.44,14.30,15.15,16.00,,,,
17,1.62,3.32,4.23,5.14,6.03,6.91,7.79,8.66,9.53,10.39,11.25,12.11,12.97,13.82,14.67,15.52,16.37,,,
18,1.14,2.84,3.76,4.66,5.55,6.44,7.31,8.19,9.05,9.92,10.78,11.64,12.49,13.35,14.20,15.05,15.90,16.75,,
19,0.70,2.38,3.29,4.18,5.07,5.95,6.82,7.69,8.55,9.42,10.28,11.13,11.99,12.84,13.69,14.54,15.38,16.23,17.07,
20,0.00,1.55,2.35,3.15,3.95,4.75,5.55,6.35,7.15,7.95,8.75,9.55,10.35,11.15,11.95,12.75,13.55,14.35,15.15,15.95
