i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.65,,,,,,,,,,,,,,,,,,,
2,8.20,9.54,,,,,,,,,,,,,,,,,,
3,7.75,9.09,10.01,,,,,,,,,,,,,,,,,
4,7.30,8.64,9.56,10.46,,,,,,,,,,,,,,,,
5,6.85,8.19,9.11,10.01,10.90,,,,,,,,,,,,,,,
6,6.40,7.74,8.66,9.56,10.45,11.33,,,,,,,,,,,,,,
7,5.95,7.29,8.21,9.11,10.00,10.88,11.76,,,,,,,,,,,,,
8,5.50,6.84,7.76,8.66,9.55,10.43,11.31,12.18,,,,,,,,,,,,
9,5.05,6.39,7.31,8.21,9.10,9.98,10.86,11.73,12.59,,,,,,,,,,,
10,4.60,5.94,6.86,7.76,8.65,9.53,10.41,11.28,12.14,13.01,,,,,,,,,,
11,4.15,5.49,6.41,7.31,8.20,9.08,9.96,10.83,11.69,12.56,13.41,,,,,,,,,
12,3.70,5.04,5.96,6.86,7.75,8.63,9.51,10.38,11.24,12.11,12.96,13.82,,,,,,,,
13,3.25,4.59,5.51,6.41,7.30,8.18,9.06,9.93,10.79,11.66,12.51,13.37,14.22,,,,,,,
14,2.80,4.14,5.06,5.96,6.85,7.73,8.61,9.48,10.34,11.21,12.06,12.92,13.77,14.63,,,,,,
15,2.35,3.69,4.61,5.51,6.40,7.28,8.16,9.03,9.89,10.76,11.61,12.47,13.32,14.18,15.03,,,,,
16,1.90,3.24,4.16,5.06,5.95,6.83,7.71,8.58,9.44,10.31,11.16,12.02,12.87,13.73,14.58,15.42,,,,
17,1.45,2.79,3.71,4.61,5.50,6.38,7.26,8.13,8.99,9.86,10.71,11.57,12.42,13.28,14.13,14.97,15.82,,,
18,1.00,2.34,3.26,4.16,5.05,5.93,6.81,7.68,8.54,9.40,10.26,11.12,11.97,12.82,13.67,14.52,15.37,16.21,,
19,0.57,1.89,2.81,3.70,4.59,5.47,6.34,7.21,8.07,8.93,9.79,10.64,11.49,12.34,13.19,14.04,14.88,15.73,16.57,
20,0.00,1.19,1.99,2.79,3.59,4.39,5.19,5.99,6.79,7.59,8.39,9.19,9.99,10.79,11.59,12.39,13.19,13.99,14.79,15.59
