i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.33,,,,,,,,,,,,,,,,,,,
2,7.88,8.45,,,,,,,,,,,,,,,,,,
3,7.43,8.00,8.49,,,,,,,,,,,,,,,,,
4,6.98,7.55,8.04,8.49,,,,,,,,,,,,,,,,
5,6.53,7.10,7.59,8.05,8.48,,,,,,,,,,,,,,,
6,6.08,6.65,7.14,7.60,8.03,8.46,,,,,,,,,,,,,,
7,5.63,6.20,6.69,7.15,7.59,8.01,8.42,,,,,,,,,,,,,
8,5.18,5.75,6.24,6.70,7.14,7.56,7.98,8.38,,,,,,,,,,,,
9,4.73,5.31,5.79,6.25,6.69,7.11,7.53,7.93,8.33,,,,,,,,,,,
10,4.28,4.86,5.35,5.80,6.24,6.66,7.08,7.48,7.88,8.28,,,,,,,,,,
11,3.83,4.41,4.90,5.35,5.79,6.21,6.63,7.03,7.43,7.83,8.22,,,,,,,,,
12,3.39,3.96,4.45,4.90,5.34,5.76,6.18,6.59,6.99,7.38,7.77,8.15,,,,,,,,
13,2.94,3.51,4.00,4.45,4.89,5.32,5.73,6.14,6.54,6.93,7.32,7.70,8.08,,,,,,,
14,2.49,3.06,3.55,4.00,4.44,4.87,5.28,5.69,6.09,6.48,6.87,7.25,7.63,8.01,,,,,,
15,2.04,2.61,3.10,3.55,3.99,4.42,4.83,5.24,5.64,6.03,6.42,6.80,7.19,7.56,7.94,,,,,
16,1.59,2.16,2.65,3.10,3.54,3.97,4.38,4.79,5.19,5.58,5.97,6.35,6.73,7.11,7.49,7.86,,,,
17,1.14,1.71,2.20,2.65,3.09,3.51,3.93,4.33,4.73,5.12,5.51,5.90,6.28,6.65,7.03,7.40,7.77,,,
18,0.70,1.26,1.74,2.19,2.62,3.04,3.45,3.85,4.24,4.64,5.02,5.40,5.78,6.16,6.53,6.90,7.26,7.63,,
19,0.29,0.79,1.23,1.66,2.06,2.46,2.86,3.24,3.62,4.00,4.37,4.74,5.11,5.47,5.83,6.19,6.55,6.90,7.26,
20,0.00,0.33,0.63,0.93,1.23,1.53,1.83,2.13,2.43,2.73,3.03,3.33,3.63,3.93,4.23,4.53,4.83,5.13,5.43,5.73
