i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.60,,,,,,,,,,,,,,,,,,
2,0.60,1.36,,,,,,,,,,,,,,,,,
3,0.60,1.36,2.23,,,,,,,,,,,,,,,,
4,0.60,1.36,2.23,3.06,,,,,,,,,,,,,,,
5,0.60,1.36,2.23,3.06,3.93,,,,,,,,,,,,,,
6,0.60,1.36,2.23,3.06,3.93,4.81,,,,,,,,,,,,,
7,0.60,1.36,2.23,3.06,3.93,4.81,5.70,,,,,,,,,,,,
8,0.60,1.36,2.23,3.06,3.93,4.81,5.70,6.60,,,,,,,,,,,
9,0.60,1.36,2.23,3.06,3.93,4.81,5.70,6.60,7.51,,,,,,,,,,
10,0.60,1.36,2.23,3.06,3.93,4.81,5.70,6.60,7.51,8.42,,,,,,,,,
11,0.60,1.36,2.23,3.06,3.93,4.81,5.70,6.60,7.51,8.42,9.34,,,,,,,,
12,0.60,1.36,2.23,3.06,3.93,4.81,5.70,6.60,7.51,8.42,9.34,10.27,,,,,,,
13,0.60,1.36,2.23,3.06,3.93,4.81,5.70,6.60,7.51,8.42,9.34,10.27,11.20,,,,,,
14,0.60,1.36,2.23,3.06,3.93,4.81,5.70,6.60,7.51,8.42,9.34,10.27,11.19,12.12,,,,,
15,0.60,1.36,2.23,3.06,3.93,4.81,5.70,6.60,7.51,8.42,9.34,10.27,11.19,12.12,13.06,,,,
16,0.59,1.36,2.22,3.06,3.92,4.80,5.69,6.59,7.50,8.41,9.33,10.26,11.18,12.11,13.05,13.98,,,
17,0.58,1.34,2.20,3.03,3.89,4.77,5.66,6.55,7.46,8.37,9.29,10.21,11.14,12.07,13.00,13.93,14.87,,
18,0.48,1.24,2.09,2.90,3.75,4.61,5.49,6.38,7.28,8.18,9.09,10.01,10.93,11.85,12.78,13.70,14.64,15.57,
19,0.32,0.95,1.66,2.42,3.21,4.03,4.86,5.70,6.56,7.42,8.30,9.18,10.06,10.96,11.85,12.75,13.66,14.56,15.47
