i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.26,,,,,,,,,,,,,,,,,,,
2,7.82,8.49,,,,,,,,,,,,,,,,,,
3,7.38,8.06,8.52,,,,,,,,,,,,,,,,,
4,6.95,7.62,8.08,8.52,,,,,,,,,,,,,,,,
5,6.51,7.18,7.65,8.09,8.51,,,,,,,,,,,,,,,
6,6.08,6.75,7.21,7.65,8.07,8.49,,,,,,,,,,,,,,
7,5.64,6.31,6.78,7.22,7.64,8.05,8.45,,,,,,,,,,,,,
8,5.21,5.88,6.34,6.78,7.20,7.61,8.02,8.41,,,,,,,,,,,,
9,4.77,5.44,5.90,6.34,6.77,7.18,7.58,7.98,8.37,,,,,,,,,,,
10,4.34,5.01,5.47,5.91,6.33,6.74,7.15,7.54,7.93,8.32,,,,,,,,,,
11,3.90,4.57,5.03,5.47,5.90,6.31,6.71,7.11,7.50,7.88,8.26,,,,,,,,,
12,3.47,4.14,4.60,5.04,5.46,5.87,6.28,6.67,7.06,7.44,7.82,8.20,,,,,,,,
13,3.03,3.70,4.16,4.60,5.03,5.44,5.84,6.23,6.62,7.01,7.39,7.77,8.14,,,,,,,
14,2.59,3.26,3.73,4.17,4.59,5.00,5.40,5.80,6.19,6.57,6.95,7.33,7.70,8.07,,,,,,
15,2.16,2.83,3.29,3.73,4.15,4.57,4.97,5.36,5.75,6.14,6.52,6.89,7.27,7.64,8.01,,,,,
16,1.72,2.39,2.86,3.30,3.72,4.13,4.53,4.93,5.32,5.70,6.08,6.46,6.83,7.20,7.57,7.94,,,,
17,1.29,1.96,2.42,2.86,3.28,3.69,4.09,4.48,4.87,5.26,5.64,6.01,6.39,6.76,7.12,7.49,7.85,,,
18,0.86,1.51,1.97,2.40,2.82,3.23,3.63,4.02,4.40,4.79,5.16,5.54,5.91,6.28,6.64,7.01,7.37,7.73,,
19,0.41,1.05,1.47,1.88,2.27,2.66,3.05,3.42,3.80,4.17,4.53,4.89,5.26,5.61,5.97,6.33,6.68,7.03,7.38,
20,0.00,0.48,0.78,1.08,1.38,1.68,1.98,2.28,2.58,2.88,3.18,3.48,3.78,4.08,4.38,4.68,4.98,5.28,5.58,5.88
