i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.90,,,,,,,,,,,,,,,,,,,
2,8.43,9.14,,,,,,,,,,,,,,,,,,
3,7.97,8.68,9.15,,,,,,,,,,,,,,,,,
4,7.50,8.21,8.68,9.13,,,,,,,,,,,,,,,,
5,7.03,7.74,8.22,8.67,9.10,,,,,,,,,,,,,,,
6,6.57,7.28,7.75,8.20,8.64,9.06,,,,,,,,,,,,,,
7,6.10,6.81,7.28,7.74,8.17,8.60,9.01,,,,,,,,,,,,,
8,5.64,6.35,6.82,7.27,7.71,8.13,8.54,8.95,,,,,,,,,,,,
9,5.17,5.88,6.35,6.80,7.24,7.66,8.08,8.48,8.89,,,,,,,,,,,
10,4.70,5.41,5.88,6.34,6.77,7.20,7.61,8.02,8.42,8.81,,,,,,,,,,
11,4.24,4.95,5.42,5.87,6.31,6.73,7.15,7.55,7.95,8.35,8.74,,,,,,,,,
12,3.77,4.48,4.95,5.40,5.84,6.26,6.68,7.09,7.49,7.88,8.27,8.66,,,,,,,,
13,3.30,4.01,4.49,4.94,5.37,5.80,6.21,6.62,7.02,7.42,7.81,8.19,8.57,,,,,,,
14,2.84,3.55,4.02,4.47,4.91,5.33,5.75,6.15,6.55,6.95,7.34,7.73,8.11,8.49,,,,,,
15,2.37,3.08,3.55,4.01,4.44,4.87,5.28,5.69,6.09,6.48,6.87,7.26,7.64,8.02,8.40,,,,,
16,1.90,2.61,3.09,3.54,3.97,4.40,4.81,5.22,5.62,6.01,6.40,6.79,7.17,7.55,7.93,8.30,,,,
17,1.44,2.15,2.62,3.07,3.50,3.92,4.34,4.74,5.14,5.54,5.93,6.31,6.69,7.07,7.45,7.82,8.19,,,
18,0.98,1.67,2.13,2.57,3.00,3.42,3.83,4.24,4.63,5.02,5.41,5.79,6.17,6.55,6.92,7.29,7.66,8.03,,
19,0.46,1.15,1.58,2.00,2.40,2.80,3.19,3.58,3.96,4.33,4.71,5.08,5.45,5.81,6.17,6.53,6.89,7.25,7.61,
20,0.00,0.53,0.83,1.13,1.43,1.73,2.03,2.33,2.63,2.93,3.23,3.53,3.83,4.13,4.43,4.73,5.03,5.33,5.63,5.93
