i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.15,,,,,,,,,,,,,,,,,,,
2,7.71,8.27,,,,,,,,,,,,,,,,,,
3,7.27,7.83,8.31,,,,,,,,,,,,,,,,,
4,6.83,7.39,7.88,8.32,,,,,,,,,,,,,,,,
5,6.39,6.95,7.44,7.89,8.32,,,,,,,,,,,,,,,
6,5.95,6.52,7.00,7.45,7.88,8.30,,,,,,,,,,,,,,
7,5.51,6.08,6.56,7.01,7.44,7.86,8.27,,,,,,,,,,,,,
8,5.07,5.64,6.12,6.57,7.00,7.42,7.83,8.23,,,,,,,,,,,,
9,4.63,5.20,5.68,6.13,6.56,6.98,7.39,7.79,8.19,,,,,,,,,,,
10,4.20,4.76,5.24,5.69,6.12,6.54,6.95,7.35,7.75,8.14,,,,,,,,,,
11,3.76,4.32,4.80,5.25,5.68,6.10,6.51,6.92,7.31,7.70,8.09,,,,,,,,,
12,3.32,3.88,4.36,4.81,5.24,5.66,6.07,6.48,6.87,7.26,7.65,8.03,,,,,,,,
13,2.88,3.44,3.92,4.37,4.81,5.23,5.64,6.04,6.43,6.82,7.21,7.59,7.97,,,,,,,
14,2.44,3.00,3.49,3.93,4.37,4.79,5.20,5.60,5.99,6.38,6.77,7.15,7.53,7.90,,,,,,
15,2.00,2.56,3.05,3.50,3.93,4.35,4.76,5.16,5.55,5.94,6.33,6.71,7.09,7.46,7.83,,,,,
16,1.56,2.13,2.61,3.06,3.49,3.91,4.32,4.72,5.11,5.50,5.89,6.27,6.65,7.02,7.39,7.76,,,,
17,1.12,1.69,2.17,2.61,3.04,3.46,3.87,4.27,4.67,5.06,5.44,5.82,6.20,6.57,6.94,7.31,7.68,,,
18,0.69,1.24,1.72,2.16,2.59,3.00,3.41,3.80,4.20,4.58,4.96,5.34,5.72,6.09,6.46,6.83,7.19,7.55,,
19,0.28,0.79,1.22,1.64,2.05,2.44,2.83,3.21,3.59,3.97,4.34,4.70,5.07,5.43,5.79,6.14,6.50,6.85,7.21,
20,0.00,0.33,0.63,0.93,1.23,1.53,1.83,2.13,2.43,2.73,3.03,3.33,3.63,3.93,4.23,4.53,4.83,5.13,5.43,5.73
