i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.26,,,,,,,,,,,,,,,,,,,
2,7.82,8.41,,,,,,,,,,,,,,,,,,
3,7.38,7.96,8.44,,,,,,,,,,,,,,,,,
4,6.93,7.52,7.99,8.44,,,,,,,,,,,,,,,,
5,6.49,7.08,7.55,8.00,8.43,,,,,,,,,,,,,,,
6,6.05,6.63,7.11,7.56,7.99,8.41,,,,,,,,,,,,,,
7,5.60,6.19,6.66,7.11,7.55,7.97,8.38,,,,,,,,,,,,,
8,5.16,5.75,6.22,6.67,7.10,7.53,7.94,8.34,,,,,,,,,,,,
9,4.72,5.30,5.78,6.23,6.66,7.08,7.49,7.90,8.29,,,,,,,,,,,
10,4.27,4.86,5.33,5.78,6.22,6.64,7.05,7.45,7.85,8.24,,,,,,,,,,
11,3.83,4.42,4.89,5.34,5.77,6.20,6.61,7.01,7.41,7.80,8.18,,,,,,,,,
12,3.39,3.97,4.45,4.90,5.33,5.75,6.16,6.57,6.96,7.35,7.74,8.12,,,,,,,,
13,2.94,3.53,4.00,4.45,4.89,5.31,5.72,6.12,6.52,6.91,7.30,7.68,8.06,,,,,,,
14,2.50,3.09,3.56,4.01,4.44,4.87,5.28,5.68,6.08,6.47,6.85,7.23,7.61,7.99,,,,,,
15,2.06,2.64,3.12,3.57,4.00,4.42,4.83,5.24,5.63,6.02,6.41,6.79,7.17,7.54,7.92,,,,,
16,1.62,2.20,2.67,3.12,3.56,3.98,4.39,4.79,5.19,5.58,5.96,6.35,6.72,7.10,7.47,7.84,,,,
17,1.17,1.75,2.23,2.68,3.11,3.53,3.94,4.34,4.74,5.13,5.51,5.89,6.27,6.65,7.02,7.39,7.75,,,
18,0.73,1.31,1.77,2.22,2.64,3.06,3.47,3.87,4.26,4.65,5.03,5.41,5.78,6.16,6.53,6.89,7.26,7.62,,
19,0.31,0.84,1.27,1.69,2.10,2.49,2.88,3.27,3.64,4.02,4.39,4.76,5.12,5.48,5.84,6.20,6.56,6.91,7.26,
20,0.00,0.36,0.66,0.96,1.26,1.56,1.86,2.16,2.46,2.76,3.06,3.36,3.66,3.96,4.26,4.56,4.86,5.16,5.46,5.76
