i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.11,,,,,,,,,,,,,,,,,,,
2,4.84,5.23,,,,,,,,,,,,,,,,,,
3,4.56,4.96,5.36,,,,,,,,,,,,,,,,,
4,4.29,4.69,5.08,5.46,,,,,,,,,,,,,,,,
5,4.02,4.41,4.81,5.19,5.56,,,,,,,,,,,,,,,
6,3.74,4.14,4.54,4.92,5.28,5.65,,,,,,,,,,,,,,
7,3.47,3.87,4.26,4.64,5.01,5.37,5.73,,,,,,,,,,,,,
8,3.20,3.59,3.99,4.37,4.74,5.10,5.46,5.81,,,,,,,,,,,,
9,2.92,3.32,3.71,4.09,4.46,4.83,5.18,5.54,5.88,,,,,,,,,,,
10,2.65,3.04,3.44,3.82,4.19,4.55,4.91,5.26,5.61,5.96,,,,,,,,,,
11,2.37,2.77,3.17,3.55,3.92,4.28,4.64,4.99,5.34,5.68,6.03,,,,,,,,,
12,2.10,2.50,2.89,3.27,3.64,4.00,4.36,4.71,5.06,5.41,5.75,6.10,,,,,,,,
13,1.83,2.22,2.62,3.00,3.37,3.73,4.09,4.44,4.79,5.14,5.48,5.82,6.16,,,,,,,
14,1.55,1.95,2.35,2.73,3.09,3.46,3.81,4.17,4.52,4.86,5.21,5.55,5.89,6.23,,,,,,
15,1.28,1.68,2.07,2.45,2.82,3.18,3.54,3.89,4.24,4.59,4.93,5.28,5.62,5.95,6.29,,,,,
16,1.01,1.40,1.80,2.18,2.55,2.91,3.27,3.62,3.97,4.32,4.66,5.00,5.34,5.68,6.02,6.35,,,,
17,0.73,1.13,1.52,1.90,2.27,2.63,2.99,3.34,3.69,4.04,4.38,4.73,5.07,5.40,5.74,6.08,6.41,,,
18,0.46,0.85,1.25,1.63,1.99,2.35,2.71,3.06,3.41,3.76,4.10,4.44,4.78,5.12,5.46,5.79,6.13,6.46,,
19,0.20,0.57,0.96,1.32,1.68,2.04,2.39,2.73,3.07,3.42,3.75,4.09,4.43,4.76,5.09,5.42,5.76,6.09,6.41,
20,0.00,0.27,0.57,0.87,1.17,1.47,1.77,2.07,2.37,2.67,2.97,3.27,3.57,3.87,4.17,4.47,4.77,5.07,5.37,5.67
